customer_id,signup_date,gender,age,city,state,acquisition_channel
C03459,2025-05-28,Male,18,Surat,Gujarat,Referral
C03659,2026-07-17,Female,26,Udaipur,Rajasthan,Paid Ads
C04620,2026-02-28,Male,35,Surat,Gujarat,Email
C01197,2025-05-12,Male,20,Vijayawada,Andhra Pradesh,Paid Ads
C00621,2026-03-28,Female,30,Chennai,Tamil Nadu,Social Media
C03900,2025-12-03,Male,,Bhubaneswar,Odisha,Organic Search
C02898,2026-04-21,Other,28,Mumbai,Maharashtra,Paid Ads
C01190,2024-04-02,,39,Gurugram,Haryana,Social Media
C00329,2024-09-01,Male,47,VISAKHAPATNAM,Andhra Pradesh,Social Media
C00649,2024-04-15,Male,35,Chandigarh,Chandigarh,Organic Search
C00898,2024-02-15,Female,43,Bhopal,Madhya Pradesh,Paid Ads
C01492,2024-10-26,Female,28,Kanpur,Uttar Pradesh,Organic Search
C01124,2025-12-31,Female,35,Visakhapatnam,Andhra Pradesh,Paid Ads
C03945,2025-12-16,,25,Nagpur,Maharashtra,Organic Search
C04656,2026-05-14,Male,44,Mysuru,Karnataka,Organic Search
C04564,2025-04-12,Female,41,Coimbatore,Tamil Nadu,Social Media
C01422,2025-07-07,Male,29,Hyderabad,,Organic Search
C01947,2025-04-14,Male,44,Nagpur,Maharashtra,Organic Search
C01814,2025-12-07,Female,34,Patna,Bihar,Social Media
C04456,2025-05-12,Male,28,Vijayawada,Andhra Pradesh,Paid Ads
C04398,2025-03-26,Male,46,Visakhapatnam,Andhra Pradesh,Organic Search
C01570,2024-08-18,Male,35,Kolkata,West Bengal,Social Media
C01534,2025-12-19,Male,52,Nagpur,Maharashtra,Paid Ads
C01024,2025-07-06,Other,30,Gurugram,Haryana,Paid Ads
C04333,2026-01-26,Male,18,Patna,Bihar,Paid Ads
C03520,2026-07-04,Other,35,Ahmedabad,Gujarat,Paid Ads
C01838,2025-05-20,Male,48,Hyderabad,Telangana,Paid Ads
C01421,2025-04-30,,46,Thiruvananthapuram,Kerala,Paid Ads
C03751,2025-06-27,Male,25,visakhapatnam,Andhra Pradesh,Organic Search
C00810,2025-10-24,Female,39,Ranchi,Jharkhand,Social Media
C03860,2024-10-03,Male,29,Vijayawada,Andhra Pradesh,Paid Ads
C00979,2024-10-09,Male,28,Jaipur,Rajasthan,Referral
C04995,2024-06-15,Male,33,Mumbai,Maharashtra,Paid Ads
C03182,2025-10-12,Male,,Faridabad,Haryana,Email
C01757,2025-04-20,Female,44,Noida,Uttar Pradesh,Email
C04439,2025-01-23,Female,24,Coimbatore,Tamil Nadu,Organic Search
C02439,2024-10-21,Male,22,Udaipur,Rajasthan,Referral
C02516,2026-06-17,Male,,Kolkata,,Paid Ads
C03257,2024-05-16,Male,18,Mysuru,Karnataka,Paid Ads
C04854,2024-08-31,Female,21,Kanpur,Uttar Pradesh,Social Media
C04120,2026-05-11,Female,37,Chennai,Tamil Nadu,Paid Ads
C00175,2026-03-26,Other,43,Udaipur,Rajasthan,Social Media
C02299,2025-05-16,Other,30,Surat,Gujarat,Paid Ads
C04084,2024-11-05,Female,29,Faridabad,Haryana,Paid Ads
C01506,2025-12-25,Male,29,Jaipur,Rajasthan,Referral
C04474,2025-11-17,Male,33,Mumbai,Maharashtra,Referral
C00218,2026-07-04,Female,28,Indore,Madhya Pradesh,Paid Ads
C03936,2024-12-19,Female,33,Chandigarh,Chandigarh,Organic Search
C03742,2026-06-30,Male,21,Guwahati,Assam,Organic Search
C00691,2025-08-02,Male,31,Hyderabad,Telangana,Organic Search
C04267,2024-11-03,Female,60,Chandigarh,Chandigarh,Social Media
C02479,2026-03-25,Male,35,kanpur,Uttar Pradesh,Email
C03400,2024-03-24,Male,30,Ranchi,Jharkhand,Social Media
C01107,2024-07-10,Female,18,Jaipur,Rajasthan,Organic Search
C01633,2025-03-12,Male,43,Guwahati,Assam,Paid Ads
C03083,2025-08-05,Male,39,Pune,Maharashtra,Email
C01554,2026-02-24,Male,,Chandigarh,Chandigarh,Email
C00612,2025-12-04,Female,44,Udaipur,Rajasthan,Referral
C03260,2026-03-20,Male,34,Bhopal,Madhya Pradesh,Social Media
C03733,2025-05-16,Female,36,THIRUVANANTHAPURAM,Kerala,Organic Search
C00577,2025-10-27,Male,38,Patna,Bihar,Organic Search
C02081,2025-09-26,Male,41,Vijayawada,Andhra Pradesh,Paid Ads
C04448,2025-07-15,Female,20,Mysuru,Karnataka,Paid Ads
C01181,2025-10-28,Female,29,Nagpur,Maharashtra,Organic Search
C00889,2026-07-28,Male,50,Indore,Madhya Pradesh,Social Media
C04573,2024-12-03,Female,18,Jaipur,Rajasthan,Organic Search
C04624,2025-04-10,Male,33,Bengaluru,Karnataka,Referral
C04210,2026-01-14,Male,,Indore,Madhya Pradesh,Social Media
C00818,2024-05-22,Male,23,Delhi,Delhi,Social Media
C03296,2026-02-01,Female,33,Bhubaneswar,Odisha,Email
C01889,2025-05-09,Female,44,Udaipur,Rajasthan,Paid Ads
C00209,2025-05-31,Male,23,Vijayawada,Andhra Pradesh,Organic Search
C00294,2026-02-06,Female,29,Chennai,Tamil Nadu,Organic Search
C01120,2025-12-20,Female,49,Bhopal,Madhya Pradesh,Paid Ads
C02504,2025-10-12,Male,42,Mumbai,Maharashtra,Social Media
C01789,2024-08-11,Female,23,Visakhapatnam,Andhra Pradesh,Organic Search
C01265,2025-07-10,Male,28,Mumbai,Maharashtra,Organic Search
C00991,2026-01-22,Male,24,Vijayawada,Andhra Pradesh,Organic Search
C04251,2024-08-27,Male,29,Bhopal,Madhya Pradesh,Email
C01535,2024-07-19,Male,23,Delhi,Delhi,Referral
C00354,2026-02-04,Male,44,Surat,Gujarat,Email
C03249,2026-06-04,Female,32,Lucknow,Uttar Pradesh,Organic Search
C03382,2025-02-24,Male,27,Noida,Uttar Pradesh,Social Media
C04884,2026-01-18,Male,23,Jaipur,Rajasthan,Organic Search
C03906,2026-05-07,Female,39,Vijayawada,Andhra Pradesh,Paid Ads
C03067,2025-04-28,Other,42,Kolkata,West Bengal,Social Media
C01229,2025-12-27,Male,38,Kochi,Kerala,Paid Ads
C00260,2025-02-17,Male,43,Indore,Madhya Pradesh,Social Media
C01544,2026-02-27,Female,19,Vijayawada,Andhra Pradesh,Organic Search
C02811,2024-11-10,Female,37,Kolkata,West Bengal,Paid Ads
C04752,2025-03-13,Male,25,Surat,Gujarat,Referral
C03164,2026-04-07,Female,33,Udaipur,Rajasthan,Email
C04919,2026-01-22,Male,28,Guwahati,Assam,Paid Ads
C00053,2025-08-31,Female,31,Nagpur,Maharashtra,Referral
C02214,2025-07-03,Male,29,Udaipur,Rajasthan,Referral
C01870,2026-01-22,Female,20,Ranchi,Jharkhand,Email
C02211,2024-10-07,Male,30,Thiruvananthapuram,Kerala,Paid Ads
C02427,2025-09-10,Female,43,Ahmedabad,Gujarat,Paid Ads
C02806,2025-08-09,Female,23,Lucknow,Uttar Pradesh,Paid Ads
C02362,2025-05-09,Female,25,Ranchi,Jharkhand,Paid Ads
C01480,2025-07-01,Male,44,Chennai,Tamil Nadu,Organic Search
C01034,2025-05-13,Female,29,Visakhapatnam,Andhra Pradesh,Social Media
C01098,2026-05-07,Male,30,Kochi,Kerala,Social Media
C01470,2026-03-09,Male,30,Kanpur,Uttar Pradesh,Organic Search
C00544,2024-03-14,Female,18,Chennai,Tamil Nadu,Organic Search
C01047,2026-05-18,Female,32,Visakhapatnam,Andhra Pradesh,Email
C04140,2024-04-07,Female,39,Kochi,Kerala,Paid Ads
C03985,2026-06-22,Male,24,Indore,Madhya Pradesh,Social Media
C00031,2026-03-25,Male,26,Udaipur,Rajasthan,Paid Ads
C00726,2026-01-26,Female,29,Patna,Bihar,Social Media
C02716,2024-09-04,Female,45,Noida,Uttar Pradesh,Referral
C02115,2025-10-04,Male,18,Bhubaneswar,Odisha,Email
C03925,2025-04-25,Male,21,Bengaluru,Karnataka,Email
C01427,2025-04-04,Male,31,Patna,Bihar,Referral
C02570,2024-06-16,Female,37,Pune,Maharashtra,Social Media
C00437,2024-03-11,Female,24,Ahmedabad,Gujarat,Organic Search
C02488,2024-07-19,,27,Visakhapatnam,Andhra Pradesh,Organic Search
C00913,2026-02-10,Female,35,Lucknow,Uttar Pradesh,Social Media
C04234,2026-01-22,Male,30,Bengaluru,Karnataka,Paid Ads
C04469,2025-09-08,Female,37,Guwahati,Assam,Social Media
C04525,2025-11-23,Female,,Mysuru,Karnataka,Referral
C04570,2025-01-21,Female,18,Delhi,Delhi,Organic Search
C02305,2025-11-18,Female,33,Bhopal,Madhya Pradesh,Paid Ads
C01610,2025-12-28,Male,41,Chandigarh,Chandigarh,Organic Search
C01239,2025-01-08,Male,54,Udaipur,Rajasthan,Social Media
C00904,2025-02-02,Male,29,Coimbatore,Tamil Nadu,Paid Ads
C02522,2024-12-20,Male,21,Kanpur,Uttar Pradesh,Social Media
C03163,2025-04-16,Female,63,Faridabad,Haryana,Referral
C02330,2024-11-16,Female,44,Pune,Maharashtra,Paid Ads
C00508,2025-08-20,Male,25,Lucknow,Uttar Pradesh,Referral
C04635,2026-02-23,Male,50,Guwahati,Assam,Organic Search
C00184,2025-12-07,Male,30,Patna,Bihar,Organic Search
C01590,2025-07-01,Male,45,Udaipur,Rajasthan,Organic Search
C01498,2024-10-28,Male,28,Hyderabad,Telangana,Organic Search
C03850,2024-06-26,Male,,Lucknow,Uttar Pradesh,Organic Search
C00322,2024-07-16,Male,23,Bhopal,Madhya Pradesh,Email
C01804,2026-05-07,Female,44,Delhi,Delhi,Email
C03169,2026-02-13,Female,34,Thiruvananthapuram,Kerala,Paid Ads
C03627,2024-05-17,Female,35,Vijayawada,Andhra Pradesh,Organic Search
C02544,2025-11-17,Male,34,Chandigarh,Chandigarh,Organic Search
C01808,2026-05-01,Male,,Ahmedabad,Gujarat,Paid Ads
C03555,2025-08-29,Female,42,Gurugram,Haryana,Social Media
C03337,2024-08-17,Female,29,Thiruvananthapuram,Kerala,Organic Search
C04450,2024-08-20,Female,25,Delhi,Delhi,Social Media
C01147,2024-10-28,Female,46,Pune,Maharashtra,Social Media
C02087,2024-10-27,Female,22,Chennai,Tamil Nadu,Referral
C00045,2026-06-10,Male,36,Bengaluru,Karnataka,Paid Ads
C03817,2025-04-11,Male,37,Indore,Madhya Pradesh,Organic Search
C01551,2026-07-24,Male,36,Surat,,Organic Search
C02320,2025-09-11,Female,37,Patna,Bihar,Paid Ads
C01379,2025-05-29,Male,21,Ahmedabad,Gujarat,Email
C01989,2024-07-10,Female,26,Udaipur,Rajasthan,Social Media
C04805,2026-05-01,Female,40,Hyderabad,Telangana,Referral
C00414,2026-06-29,Female,24,Vijayawada,Andhra Pradesh,Referral
C03884,2026-01-16,Female,42,Pune,Maharashtra,Social Media
C01408,2026-06-28,Male,33,Jaipur,Rajasthan,Organic Search
C04369,2025-08-22,,23,Indore,Madhya Pradesh,Social Media
C00802,2024-09-06,Female,37,Hyderabad,Telangana,Referral
C01289,2025-03-30,Female,40,bengaluru,Karnataka,Social Media
C04112,2025-04-16,Male,58,Noida,Uttar Pradesh,Social Media
C02460,2025-11-15,Male,46,Kolkata,West Bengal,Organic Search
C03366,2025-01-19,Male,39,Pune,Maharashtra,Organic Search
C02827,2024-12-09,Female,31,Guwahati,Assam,Paid Ads
C00257,2025-07-31,,22,Bengaluru,Karnataka,Social Media
C04185,2025-08-18,Male,44,Visakhapatnam,Andhra Pradesh,Organic Search
C03754,2026-03-24,Female,30,Hyderabad,Telangana,Social Media
C01152,2025-07-23,Female,29,Jaipur,Rajasthan,Paid Ads
C02319,2025-11-26,Male,18,Udaipur,Rajasthan,Social Media
C00648,2024-04-27,Male,49,Thiruvananthapuram,Kerala,Referral
C03408,2026-04-29,Male,18,Faridabad,Haryana,Organic Search
C01730,2026-02-12,Female,33,Nagpur,Maharashtra,Email
C03723,2026-02-01,Male,38,Lucknow,Uttar Pradesh,Paid Ads
C03790,2025-02-28,Male,44,Surat,Gujarat,Paid Ads
C01316,2024-08-30,Female,31,Lucknow,Uttar Pradesh,Organic Search
C02032,2024-12-31,Female,29,Kolkata,West Bengal,Organic Search
C03514,2025-08-15,Male,26,Ranchi,Jharkhand,Organic Search
C04049,2026-05-22,Male,42,Udaipur,Rajasthan,Paid Ads
C01920,2025-09-18,Male,28,Bengaluru,Karnataka,Social Media
C01351,2024-11-17,Male,33,Udaipur,Rajasthan,Paid Ads
C02518,2024-05-16,Female,18,Kochi,Kerala,Referral
C00113,2026-06-06,Male,32,Faridabad,Haryana,Organic Search
C03152,2026-02-06,Female,33,Guwahati,Assam,Paid Ads
C00264,2026-04-22,Female,40,Ahmedabad,Gujarat,Paid Ads
C01394,2025-09-21,Female,30,Patna,Bihar,Organic Search
C01908,2025-11-06,Male,,Kolkata,West Bengal,Referral
C01187,2025-09-06,Male,29,Guwahati,Assam,Referral
C02370,2024-12-10,Female,43,Coimbatore,Tamil Nadu,Paid Ads
C00057,2025-01-02,Female,18,Surat,Gujarat,Social Media
C01310,2026-06-16,Female,49,CHANDIGARH,Chandigarh,Social Media
C00696,2024-11-16,Female,25,Jaipur,Rajasthan,Organic Search
C04215,2026-01-15,Male,46,Indore,Madhya Pradesh,Referral
C03023,2025-12-02,Female,39,Thiruvananthapuram,Kerala,Social Media
C03615,2025-06-05,Female,37,Indore,Madhya Pradesh,Paid Ads
C02212,2025-07-08,Female,31,Surat,Gujarat,Organic Search
C02874,2026-03-06,Male,117,Surat,Gujarat,Organic Search
C00320,2024-05-30,Male,41,Nagpur,Maharashtra,Social Media
C02304,2026-02-05,Male,30,Pune,Maharashtra,Referral
C00683,2024-09-23,Other,28,Patna,,Social Media
C04042,2025-08-20,Female,33,Surat,Gujarat,Organic Search
C03232,2026-02-09,Male,25,Mysuru,Karnataka,Paid Ads
C03667,2026-06-09,Male,59,Kanpur,Uttar Pradesh,Paid Ads
C03527,2024-08-31,Female,18,Guwahati,Assam,Organic Search
C04429,2025-03-14,Male,23,Mumbai,Maharashtra,Paid Ads
C00287,2024-11-20,Female,31,Guwahati,Assam,Paid Ads
C04247,2024-07-05,Male,29,Nagpur,Maharashtra,Email
C02143,2026-01-08,Female,35,Bhubaneswar,Odisha,Organic Search
C02433,2025-05-30,Male,31,Ahmedabad,Gujarat,Organic Search
C01747,2026-02-08,Female,26,Chennai,,Organic Search
C03221,2025-03-08,Female,33,Chennai,Tamil Nadu,Paid Ads
C03519,2025-07-02,Female,35,Patna,Bihar,Organic Search
C01631,2026-05-07,Female,43,Nagpur,Maharashtra,Organic Search
C02101,2025-04-28,Female,21,Vijayawada,Andhra Pradesh,Social Media
C00737,2025-12-27,Female,51,Faridabad,Haryana,Social Media
C04290,2024-12-07,Female,34,Kanpur,Uttar Pradesh,Organic Search
C00337,2025-03-06,Female,26,noida,Uttar Pradesh,Organic Search
C02403,2024-12-10,Female,33,Thiruvananthapuram,Kerala,Social Media
C02790,2025-05-16,Female,38,Hyderabad,Telangana,Referral
C02660,2024-11-14,Female,,Udaipur,Rajasthan,Referral
C04417,2025-07-13,Female,31,Nagpur,Maharashtra,Email
C01072,2024-12-17,Female,35,Ahmedabad,Gujarat,Organic Search
C02308,2026-04-18,Male,38,Bhopal,Madhya Pradesh,Paid Ads
C01700,2025-09-23,Male,37,Pune,Maharashtra,Organic Search
C04731,2024-11-06,Male,25,Gurugram,Haryana,Organic Search
C04824,2025-11-25,Female,18,Ahmedabad,Gujarat,Organic Search
C04125,2026-02-23,Male,18,Kolkata,West Bengal,Organic Search
C03947,2025-06-03,Male,45,Hyderabad,Telangana,Social Media
C03385,2024-12-12,Female,22,Guwahati,Assam,Paid Ads
C01489,2026-05-06,Other,31,Mysuru,Karnataka,Referral
C00499,2025-06-23,Female,23,Bhopal,Madhya Pradesh,Paid Ads
C04357,2025-08-19,Male,35,Patna,Bihar,Referral
C04597,2026-02-20,Male,44,Mysuru,Karnataka,Organic Search
C02576,2024-09-08,Male,,Visakhapatnam,Andhra Pradesh,Paid Ads
C02358,2025-10-10,Male,30,Udaipur,Rajasthan,Social Media
C02940,2026-04-21,Male,21,Bengaluru,Karnataka,Social Media
C03056,2024-12-04,Male,22,Lucknow,Uttar Pradesh,Organic Search
C03151,2026-02-03,Female,,Bhopal,Madhya Pradesh,Organic Search
C01611,2025-01-26,Female,33,Patna,Bihar,Social Media
C02174,2024-10-23,Male,31,Surat,Gujarat,Paid Ads
C02296,2026-04-21,Female,18,Bengaluru,Karnataka,Paid Ads
C04934,2025-09-27,Male,28,Udaipur,Rajasthan,Paid Ads
C01023,2026-07-09,Female,29,Mysuru,Karnataka,Paid Ads
C02300,2026-03-19,Female,34,Pune,Maharashtra,Organic Search
C04899,2025-01-02,Male,20,Ranchi,Jharkhand,Paid Ads
C02017,2026-07-02,Female,37,Nagpur,Maharashtra,Paid Ads
C03114,2025-07-07,Male,32,Kochi,Kerala,Paid Ads
C04990,2024-10-21,Male,33,Kanpur,Uttar Pradesh,Social Media
C00666,2024-10-07,Female,20,Visakhapatnam,Andhra Pradesh,Email
C04642,2025-06-15,,32,Bhubaneswar,Odisha,Social Media
C02657,2026-06-27,Female,30,Kanpur,Uttar Pradesh,Paid Ads
C04227,2025-09-14,Male,25,Ranchi,Jharkhand,Social Media
C04278,2026-01-27,Female,33,Chennai,Tamil Nadu,Organic Search
C02451,2024-06-13,Male,30,Delhi,Delhi,Social Media
C01018,2024-10-07,Female,23,Kanpur,Uttar Pradesh,Paid Ads
C00558,2024-12-17,Male,21,Visakhapatnam,Andhra Pradesh,Referral
C02417,2026-04-04,Male,32,Hyderabad,Telangana,Paid Ads
C01208,2025-01-18,Female,23,Thiruvananthapuram,Kerala,Organic Search
C03347,2026-05-02,Female,39,Jaipur,Rajasthan,Social Media
C03607,2025-10-12,Male,36,Hyderabad,Telangana,Social Media
C04418,2025-06-20,Male,22,Bhubaneswar,Odisha,Organic Search
C01511,2024-07-12,Female,21,Hyderabad,Telangana,Paid Ads
C02952,2025-11-14,Female,19,Nagpur,Maharashtra,Email
C00246,2024-05-16,Male,22,Ahmedabad,Gujarat,Organic Search
C01164,2025-11-07,Other,34,Indore,Madhya Pradesh,Social Media
C02604,2025-11-15,Male,29,Gurugram,Haryana,Organic Search
C00267,2026-02-21,Female,43,Kochi,Kerala,Organic Search
C04687,2024-09-14,Female,26,Noida,Uttar Pradesh,Social Media
C01115,2024-11-30,Female,31,RANCHI,Jharkhand,Referral
C00064,2026-01-20,Male,47,Bhubaneswar,Odisha,Paid Ads
C02611,2025-11-28,Male,45,Thiruvananthapuram,Kerala,Email
C02187,2025-11-23,Male,18,Chennai,Tamil Nadu,Paid Ads
C02776,2026-02-01,Male,40,Mumbai,Maharashtra,Organic Search
C03695,2025-09-29,Female,43,Lucknow,Uttar Pradesh,Referral
C03095,2026-01-12,Male,50,Coimbatore,Tamil Nadu,Paid Ads
C02046,2026-03-10,Male,28,Bhubaneswar,Odisha,Referral
C02834,2025-09-24,Male,41,Coimbatore,Tamil Nadu,Social Media
C02277,2024-12-19,Male,31,Bengaluru,Karnataka,Social Media
C02079,2025-12-04,Male,38,Chennai,Tamil Nadu,Organic Search
C03194,2024-04-13,Female,33,Chandigarh,Chandigarh,Organic Search
C01238,2025-12-17,Female,49,Chennai,Tamil Nadu,Organic Search
C00104,2025-05-11,Male,40,Patna,Bihar,Social Media
C02795,2026-05-25,Female,26,Surat,Gujarat,Paid Ads
C00273,2024-08-19,Female,28,Udaipur,Rajasthan,Social Media
C00509,2025-09-07,Male,34,Bengaluru,Karnataka,Social Media
C02291,2026-05-03,Male,34,BHOPAL,Madhya Pradesh,Paid Ads
C04946,2026-06-19,Female,23,Ahmedabad,Gujarat,Paid Ads
C03352,2025-03-25,Female,,Mumbai,Maharashtra,Referral
C00866,2025-09-06,Male,20,Thiruvananthapuram,Kerala,Referral
C02452,2025-06-06,Female,,Delhi,Delhi,Organic Search
C00909,2025-09-30,Male,34,Ahmedabad,Gujarat,Organic Search
C02132,2025-12-18,Female,,Udaipur,Rajasthan,Paid Ads
C02978,2024-03-06,Male,18,Gurugram,Haryana,Referral
C03918,2024-08-12,Female,30,Surat,Gujarat,Paid Ads
C01628,2025-07-22,Female,45,Guwahati,Assam,Paid Ads
C03107,2026-01-26,Male,38,Delhi,Delhi,Social Media
C01523,2026-05-13,Female,38,Patna,Bihar,Referral
C00836,2024-10-05,Female,20,Kochi,Kerala,Organic Search
C00359,2025-06-23,Male,40,Noida,Uttar Pradesh,Paid Ads
C00139,2025-03-06,Male,46,Thiruvananthapuram,Kerala,Organic Search
C00300,2024-08-15,Male,25,Kolkata,West Bengal,Organic Search
C01557,2025-01-07,Male,33,Ranchi,Jharkhand,Paid Ads
C01004,2025-03-15,Female,35,Jaipur,Rajasthan,Social Media
C00383,2026-01-11,Female,30,Ahmedabad,Gujarat,Organic Search
C00942,2024-10-02,Female,28,Thiruvananthapuram,Kerala,Organic Search
C01943,2025-05-21,Female,29,Guwahati,Assam,Organic Search
C04679,2025-04-24,Female,33,Lucknow,Uttar Pradesh,Social Media
C00762,2025-08-12,Male,34,Guwahati,Assam,Paid Ads
C01733,2026-05-18,Other,47,Gurugram,Haryana,Email
C01903,2024-12-21,Male,41,Ahmedabad,Gujarat,Social Media
C04928,2024-11-15,Male,23,Indore,Madhya Pradesh,Social Media
C02104,2026-05-30,Female,25,Surat,Gujarat,Social Media
C04688,2026-01-28,Male,34,Noida,Uttar Pradesh,Paid Ads
C00899,2025-12-25,Male,32,Noida,Uttar Pradesh,Paid Ads
C04021,2025-07-22,Female,36,Vijayawada,Andhra Pradesh,Social Media
C04565,2024-11-17,Other,28,Delhi,Delhi,Referral
C01403,2025-01-02,Male,18,Mysuru,Karnataka,Paid Ads
C02276,2025-12-12,Male,24,Mysuru,Karnataka,Social Media
C03807,2025-03-19,Female,19,Patna,Bihar,Email
C04399,2026-01-24,Female,26,Kolkata,West Bengal,Paid Ads
C03655,2025-09-29,Male,18,Kochi,Kerala,Paid Ads
C01513,2026-03-08,Female,31,Chennai,Tamil Nadu,Paid Ads
C01189,2025-02-10,Female,20,Kochi,Kerala,Paid Ads
C03008,2024-07-29,Male,34,Kochi,Kerala,Social Media
C03465,2026-06-28,Male,51,Surat,Gujarat,Social Media
C03898,2024-07-22,Male,25,Nagpur,Maharashtra,Paid Ads
C03456,2024-07-29,Female,32,Mysuru,Karnataka,Organic Search
C00109,2025-11-22,Male,24,Lucknow,Uttar Pradesh,Organic Search
C02752,2025-07-19,Male,29,Bengaluru,Karnataka,Paid Ads
C02464,2025-08-23,Male,28,Vijayawada,Andhra Pradesh,Paid Ads
C04789,2025-08-03,Male,21,Udaipur,Rajasthan,Organic Search
C00059,2025-12-29,Male,37,Vijayawada,Andhra Pradesh,Paid Ads
C00077,2024-12-09,Female,32,Jaipur,Rajasthan,Paid Ads
C00797,2024-11-05,Female,39,Nagpur,Maharashtra,Social Media
C00369,2024-11-21,Male,49,Lucknow,Uttar Pradesh,Organic Search
C04918,2026-05-08,Female,26,Indore,Madhya Pradesh,Email
C00786,2025-11-16,Male,18,Mysuru,Karnataka,Organic Search
C02223,2025-12-26,Other,23,Gurugram,Haryana,Paid Ads
C02631,2025-07-10,Female,28,Coimbatore,Tamil Nadu,Paid Ads
C02037,2025-12-12,Other,21,Visakhapatnam,Andhra Pradesh,Social Media
C02355,2024-10-31,Female,28,Jaipur,Rajasthan,Social Media
C03553,2025-08-02,Female,34,Hyderabad,Telangana,Email
C02268,2025-06-26,Female,36,Bhopal,Madhya Pradesh,Social Media
C01731,2025-07-23,Male,34,Delhi,Delhi,Referral
C00122,2024-07-02,Other,37,Mumbai,Maharashtra,Social Media
C01873,2025-05-30,Male,46,Lucknow,Uttar Pradesh,Paid Ads
C04512,2026-02-20,Male,38,Chandigarh,Chandigarh,Organic Search
C04555,2025-12-20,Female,33,Indore,Madhya Pradesh,Referral
C00911,2024-12-17,Male,21,Pune,Maharashtra,Referral
C00125,2025-03-23,Male,41,Faridabad,Haryana,Email
C03186,2025-02-28,Male,43,Lucknow,Uttar Pradesh,Paid Ads
C01587,2024-09-29,Male,18,Hyderabad,Telangana,Organic Search
C01258,2024-10-03,Female,23,Thiruvananthapuram,Kerala,Email
C03460,2025-01-14,Female,32,Noida,Uttar Pradesh,Organic Search
C03500,2025-02-26,Female,20,Indore,Madhya Pradesh,Email
C03604,2026-01-26,Female,26,Vijayawada,Andhra Pradesh,Organic Search
C01179,2025-09-29,Male,21,Kochi,Kerala,Organic Search
C03808,2026-06-20,Female,37,Bengaluru,Karnataka,Paid Ads
C03489,2025-10-12,Male,18,Jaipur,Rajasthan,Social Media
C03090,2025-08-30,Female,22,Ranchi,Jharkhand,Organic Search
C03800,2026-03-08,Male,38,Faridabad,Haryana,Organic Search
C00443,2026-03-22,Female,31,Bengaluru,Karnataka,Paid Ads
C01933,2025-07-13,Female,40,Lucknow,Uttar Pradesh,Paid Ads
C04440,2025-10-19,Male,,Mysuru,Karnataka,Organic Search
C00926,2025-09-20,Female,23,Bengaluru,Karnataka,Organic Search
C02438,2024-06-02,Male,18,Kanpur,Uttar Pradesh,Social Media
C03521,2025-04-20,Female,34,Indore,Madhya Pradesh,Organic Search
C04783,2025-07-08,Female,38,Mysuru,Karnataka,Email
C01412,2026-03-05,Male,32,Indore,Madhya Pradesh,Social Media
C03486,2025-01-16,Female,18,Visakhapatnam,Andhra Pradesh,Referral
C01778,2024-03-28,,36,Vijayawada,,Social Media
C01510,2026-03-26,Male,23,Guwahati,Assam,Paid Ads
