order_id,customer_id,order_date,payment_method,order_status,discount_amount,shipping_fee
O016325,C03859,2026-07-31,UPI,Completed,0.0,0.0
O012968,C01071,2025-04-29,Credit Card,Completed,78.52,0.0
O007213,C04457,2025-07-05,UPI,Completed,0.0,0.0
O018421,C03842,2026-03-05,UPI,Completed,500.01,0.0
O002009,C00430,2026-06-22,UPI,Completed,0.0,0.0
O011873,C04790,2025-03-03,Net Banking,Completed,0.0,0.0
O026961,C03841,2026-02-18,UPI,Completed,0.0,0.0
O008181,C01098,2026-04-01,UPI,Completed,0.0,0.0
O003015,C01871,2026-07-31,Debit Card,Completed,401.39,0.0
O003387,C01936,2025-08-10,Cash on Delivery,Returned,189.06,0.0
O019931,C04969,2026-06-14,Cash on Delivery,Completed,266.19,0.0
O022673,C03369,2026-06-18,Credit Card,Completed,0.0,0.0
O023963,C03267,2026-01-28,Debit Card,Completed,750.43,0.0
O016491,C02409,2025-09-19,UPI,Completed,0.0,0.0
O011643,C02278,2025-12-20,UPI,Completed,757.22,0.0
O025653,C04466,2026-07-22,UPI,Completed,0.0,0.0
O023170,C00873,2025-08-08,Credit Card,Completed,72.93,0.0
O009711,C04847,2026-08-02,UPI,Completed,370.31,0.0
O009659,C01510,2026-04-16,UPI,Completed,0.0,0.0
O015627,C03558,2026-06-01,Net Banking,Completed,0.0,0.0
O024224,C00389,2026-03-03,Debit Card,Cancelled,0.0,0.0
O009845,C01973,2025-11-08,Credit Card,Completed,384.54,0.0
O015656,C00483,2025-10-11,Credit Card,Completed,0.0,0.0
O008333,C00904,2026-03-28,Net Banking,Completed,0.0,0.0
O021485,C03431,2025-12-25,Net Banking,Completed,0.0,0.0
O022800,C00346,2026-03-22,UPI,Completed,1391.77,0.0
O006146,C00433,2026-01-03,Net Banking,Completed,0.0,0.0
O026428,C03724,2026-04-07,Net Banking,Completed,0.0,0.0
O002035,C03671,2026-04-16,UPI,Completed,643.02,0.0
O015649,C00631,2026-05-17,UPI,Completed,0.0,0.0
O000481,C00085,2026-02-05,UPI,Completed,0.0,0.0
O024146,C02151,2026-01-25,Credit Card,Completed,0.0,0.0
O026174,C03437,2025-12-16,Debit Card,Completed,0.0,0.0
O001304,C03662,2026-05-08,UPI,Completed,0.0,0.0
O016621,C01199,2026-06-26,Debit Card,Completed,0.0,0.0
O004716,C01336,2025-01-16,UPI,Completed,369.52,0.0
O019843,C02612,2025-07-19,Debit Card,Completed,0.0,0.0
O024618,C04499,2026-07-29,Credit Card,Completed,921.45,0.0
O017943,C03145,2025-07-11,Credit Card,Pending,469.96,0.0
O013803,C00488,2025-12-14,Debit Card,Completed,1749.5,0.0
O002735,C00878,2026-03-05,UPI,Cancelled,0.0,0.0
O011098,C00026,2026-07-31,Debit Card,Completed,502.28,0.0
O005149,C01174,2026-04-06,Debit Card,Completed,0.0,0.0
O008332,C00904,2026-01-20,UPI,Completed,0.0,0.0
O022950,C02337,2025-12-23,UPI,Completed,1144.96,0.0
O023944,C04351,2026-06-10,Credit Card,Completed,275.67,0.0
O003247,C02993,2025-04-10,UPI,Returned,0.0,49.0
O021502,C00521,2025-07-30,UPI,Completed,0.0,0.0
O021739,C04561,2025-07-21,UPI,Completed,0.0,0.0
O021211,C04004,2026-04-26,Net Banking,Completed,0.0,0.0
O003674,C01488,2026-07-26,Debit Card,Completed,-14.35,0.0
O006873,C01117,2026-07-04,UPI,Completed,1387.85,0.0
O013433,C04321,2025-08-17,Cash on Delivery,Completed,0.0,0.0
O002196,C01273,2026-08-17,Net Banking,Completed,0.0,0.0
O006827,C03661,2025-07-06,UPI,Cancelled,0.0,0.0
O015388,C02476,2026-03-05,UPI,Completed,401.9,0.0
O026541,C02512,2026-02-23,Credit Card,Completed,0.0,0.0
O010262,C00655,2026-02-24,,Completed,161.74,0.0
O027226,C04298,2025-04-09,Net Banking,Completed,0.0,0.0
O001291,C02073,2025-04-03,UPI,Completed,235.4,0.0
O007299,C04010,2025-12-04,Credit Card,Completed,0.0,0.0
O023534,C03518,2026-04-23,UPI,Cancelled,465.75,0.0
O003994,C03748,2025-10-04,Debit Card,Pending,17.93,49.0
O018687,C03587,2026-06-02,Credit Card,Completed,0.0,0.0
O007749,C04456,2025-06-25,UPI,Returned,108.48,0.0
O025344,C01688,2026-01-20,Net Banking,Completed,0.0,0.0
O012319,C03394,2026-06-21,Credit Card,Completed,867.62,0.0
O012923,C01583,2025-06-23,Cash on Delivery,Completed,1088.5,0.0
O006011,C02907,2025-10-04,UPI,Completed,0.0,0.0
O023152,C02899,2026-06-12,Credit Card,Completed,530.81,0.0
O017713,C02336,2025-01-09,Net Banking,Completed,1064.47,0.0
O010972,C01516,2025-07-27,Debit Card,Completed,728.67,0.0
O027311,C02062,2026-01-21,Cash on Delivery,Completed,0.0,0.0
O013858,C02208,2025-10-24,Credit Card,Completed,0.0,49.0
O004212,C03794,2026-06-22,UPI,Completed,0.0,0.0
O021262,C02041,2026-03-28,Debit Card,Completed,155.78,0.0
O012375,C03739,2026-07-27,Credit Card,Completed,553.28,0.0
O024592,C02704,2026-04-13,Cash on Delivery,Completed,0.0,0.0
O000397,C00995,2026-04-23,Debit Card,Completed,0.0,0.0
O013218,C04811,2026-06-03,UPI,Returned,0.0,0.0
O021606,C03298,2025-07-05,Net Banking,Pending,0.0,0.0
O013121,C01338,2026-03-26,Credit Card,Completed,0.0,0.0
O003170,C04315,2026-04-11,Net Banking,Completed,3017.2,0.0
O019563,C01291,2026-08-05,UPI,Returned,410.99,0.0
O023360,C03745,2025-12-22,UPI,Completed,407.74,0.0
O008201,C04140,2025-02-07,Debit Card,Completed,2771.39,0.0
O009404,C01189,2025-09-25,UPI,Completed,0.0,0.0
O002849,C00368,2026-03-30,Cash on Delivery,Completed,0.0,49.0
O018921,C02240,2026-01-19,UPI,Completed,133.8,0.0
O016745,C02432,2025-02-05,Credit Card,Completed,449.23,0.0
O023398,C01829,2025-09-06,UPI,Completed,0.0,0.0
O006301,C00552,2025-11-24,UPI,Completed,0.0,0.0
O007794,C03520,2026-07-19,Cash on Delivery,Completed,160.6,0.0
O018380,C03440,2026-08-07,Cash on Delivery,Completed,108.03,0.0
O014748,C03387,2026-05-06,UPI,Completed,1154.1,0.0
O007802,C01838,2025-08-10,Credit Card,Completed,0.0,0.0
O001596,C00752,2026-02-04,Debit Card,Completed,0.0,0.0
O022079,C03943,2025-11-20,Net Banking,Completed,482.34,0.0
O003932,C00252,2025-01-03,Debit Card,Completed,547.23,0.0
O025486,C04046,2025-11-26,Net Banking,Completed,203.02,0.0
O016462,C03753,2026-03-13,Cash on Delivery,Completed,443.69,0.0
O002517,C00890,2026-02-28,Cash on Delivery,Completed,0.0,0.0
O015460,C01923,2025-12-30,Net Banking,Cancelled,106.63,0.0
O020251,C00739,2026-03-18,Debit Card,Completed,0.0,0.0
O025166,C00115,2025-01-14,Debit Card,Completed,0.0,0.0
O018757,C02927,2026-04-18,UPI,Completed,0.0,0.0
O016000,C00787,2026-04-18,Credit Card,Completed,397.39,0.0
O012492,C00384,2026-08-21,Credit Card,Completed,0.0,0.0
O022965,C03069,2025-06-25,Credit Card,Completed,0.0,0.0
O026118,C03068,2026-05-30,Net Banking,Completed,0.0,0.0
O026700,C03697,2026-05-19,Debit Card,Completed,406.42,0.0
O020524,C01522,2025-08-06,Credit Card,Completed,0.0,0.0
O013011,C01837,2026-05-09,Credit Card,Completed,281.53,0.0
O017383,C04228,2026-05-23,Debit Card,Cancelled,4431.64,0.0
O005698,C04193,2026-07-15,UPI,Completed,0.0,0.0
O014072,C04280,2026-06-18,Net Banking,Completed,252.5,0.0
O003691,C00052,2025-07-02,Credit Card,Completed,1931.54,0.0
O011012,C03692,2026-07-13,UPI,Completed,0.0,0.0
O002677,C03423,2025-10-04,Credit Card,Completed,239.17,0.0
O026967,C02691,2026-03-10,Net Banking,Returned,25.4,49.0
O025455,C02960,2026-06-16,Credit Card,Completed,470.25,0.0
O010164,C01922,2026-05-27,Debit Card,Completed,352.79,0.0
O015738,C03075,2025-12-12,UPI,Returned,0.0,0.0
O022586,C01333,2026-07-22,Debit Card,Completed,0.0,49.0
O025373,C03547,2026-05-19,Credit Card,Completed,0.0,0.0
O018751,C02127,2026-07-20,Debit Card,Completed,0.0,0.0
O006664,C02310,2025-11-07,Debit Card,Completed,0.0,0.0
O002857,C03822,2025-12-16,Credit Card,Completed,2066.37,0.0
O015502,C03381,2025-01-26,UPI,Completed,0.0,0.0
O018120,C01696,2025-07-14,Credit Card,Cancelled,0.0,0.0
O013333,C02877,2026-05-22,Debit Card,Completed,536.91,0.0
O008152,C02211,2026-01-13,UPI,Completed,123.98,0.0
O015645,C04195,2026-08-18,Credit Card,Completed,0.0,0.0
O003230,C01145,2026-08-04,UPI,Completed,320.32,0.0
O002233,C01095,2026-02-02,Net Banking,Completed,0.0,0.0
O012899,C00602,2026-05-04,UPI,Cancelled,368.36,0.0
O011817,C04721,2026-02-28,Net Banking,Completed,615.43,0.0
O023543,C03422,2026-01-22,Credit Card,Completed,0.0,0.0
O011671,C04431,2025-05-27,Credit Card,Completed,0.0,0.0
O002930,C00479,2026-05-04,UPI,Completed,48.45,0.0
O021251,C02954,2026-07-24,Debit Card,Completed,0.0,0.0
O011146,C01612,2026-02-22,UPI,Completed,435.26,0.0
O025022,C00396,2026-06-12,UPI,Completed,1943.5,0.0
O012340,C01728,2026-02-10,Credit Card,Completed,90.24,0.0
O004149,C01030,2026-05-11,Net Banking,Completed,0.0,0.0
O013416,C04366,2026-01-09,UPI,Completed,2026.35,0.0
O011889,C00982,2026-06-03,Credit Card,Completed,0.0,0.0
O008732,C04429,2026-06-10,Debit Card,Completed,0.0,0.0
O025819,C02369,2026-05-17,Credit Card,Completed,0.0,0.0
O017621,C02141,2025-07-20,Credit Card,Completed,355.46,0.0
O009721,C03317,2025-09-20,Credit Card,Completed,0.0,0.0
O008887,C00499,2025-08-25,UPI,Completed,0.0,0.0
O009444,C00059,2026-01-16,Net Banking,Completed,561.34,0.0
O026437,C03644,2025-09-04,UPI,Returned,915.65,0.0
O002868,C03738,2025-05-23,Debit Card,Cancelled,0.0,0.0
O024922,C04331,2025-12-06,Debit Card,Completed,0.0,0.0
O011202,C02808,2026-05-24,UPI,Completed,0.0,0.0
O013288,C02180,2025-12-29,UPI,Completed,0.0,0.0
O003920,C01398,2025-08-06,Net Banking,Completed,0.0,0.0
O005881,C00153,2026-07-26,Debit Card,Completed,0.0,0.0
O001412,C02092,2026-05-04,UPI,Completed,234.61,0.0
O019037,C02904,2026-05-06,Debit Card,Completed,2225.71,0.0
O004978,C03016,2026-07-31,UPI,Completed,0.0,0.0
O011192,C00343,2026-05-28,Net Banking,Completed,0.0,0.0
O022734,C03532,2025-05-16,Net Banking,Completed,284.01,0.0
O016915,C04991,2026-03-13,UPI,Completed,0.0,0.0
O010854,C02843,2025-12-31,Debit Card,Completed,0.0,0.0
O025189,C04186,2025-03-31,Credit Card,Completed,0.0,0.0
O023622,C01762,2026-07-17,UPI,Completed,0.0,49.0
O004611,C01188,2025-11-07,Debit Card,Completed,0.0,0.0
O008185,C01470,2026-05-01,Debit Card,Cancelled,0.0,0.0
O005408,C01618,2025-12-25,UPI,Completed,0.0,0.0
O022136,C01702,2026-02-06,Credit Card,Completed,0.0,0.0
O010778,C00653,2026-03-03,Net Banking,Completed,0.0,0.0
O006596,C04337,2026-06-30,UPI,Completed,776.24,0.0
O001739,C02340,2026-03-02,UPI,Completed,0.0,0.0
O009203,C02291,2026-08-09,UPI,Completed,669.73,0.0
O026176,C03437,2026-01-27,UPI,Cancelled,0.0,0.0
O014912,C01429,2026-04-13,Cash on Delivery,Cancelled,1035.18,0.0
O009363,C04565,2026-07-10,Debit Card,Completed,628.17,0.0
O023157,C04385,2025-01-31,Cash on Delivery,Cancelled,0.0,0.0
O011816,C04721,2026-02-21,Cash on Delivery,Completed,0.0,0.0
O023952,C01888,2026-03-09,UPI,Pending,0.0,0.0
O014844,C03660,2026-07-15,UPI,Cancelled,916.81,0.0
O001766,C04377,2026-06-13,Debit Card,Completed,0.0,0.0
O022417,C00285,2026-02-14,Debit Card,Completed,0.0,0.0
O024742,C04649,2026-01-04,UPI,Completed,0.0,0.0
O012805,C00547,2026-06-06,Credit Card,Completed,0.0,0.0
O018765,C04758,2025-10-07,UPI,Completed,1186.13,0.0
O012597,C04611,2025-12-28,UPI,Completed,735.11,0.0
O013689,C00663,2026-04-16,Debit Card,Completed,0.0,0.0
O022817,C03206,2025-11-09,Debit Card,Completed,45.7,49.0
O022033,C03080,2026-05-31,Cash on Delivery,Pending,0.0,0.0
O005116,C02374,2026-02-12,Credit Card,Cancelled,49.07,0.0
O022969,C03069,2025-09-07,Cash on Delivery,Completed,0.0,0.0
O003182,C03830,2026-03-26,Net Banking,Completed,0.0,0.0
O015592,C00441,2026-04-22,UPI,Completed,0.0,0.0
O026079,C02206,2026-01-13,Net Banking,Completed,103.89,0.0
O006189,C03937,2025-09-27,Debit Card,Cancelled,0.0,0.0
O010601,C01065,2025-12-11,UPI,Returned,0.0,0.0
O010842,C01645,2026-01-11,UPI,Pending,0.0,0.0
O006897,C03574,2025-12-21,Cash on Delivery,Completed,0.0,0.0
O017150,C00301,2025-12-03,Cash on Delivery,Completed,0.0,0.0
O015007,C01690,2026-04-07,Debit Card,Completed,0.0,0.0
O017475,C04954,2026-01-23,Net Banking,Completed,530.18,0.0
O025725,C01149,2025-10-24,Credit Card,Completed,0.0,0.0
O020275,C01132,2025-04-07,Credit Card,Completed,0.0,0.0
O022031,C03080,2026-04-04,Credit Card,Completed,767.76,0.0
O005926,C04115,2026-06-23,Credit Card,Completed,275.99,0.0
O019898,C03391,2026-05-16,Net Banking,Returned,0.0,0.0
O023270,C02959,2025-12-30,UPI,Completed,0.0,0.0
O025527,C00560,2025-01-27,Cash on Delivery,Completed,273.63,0.0
O003987,C03748,2025-06-01,UPI,Completed,845.91,0.0
O001744,C02340,2026-03-03,UPI,Completed,690.35,0.0
O027391,C02048,2025-06-18,UPI,Completed,126.02,0.0
O000448,C00486,2026-01-28,Cash on Delivery,Completed,0.0,0.0
O009153,C02776,2026-08-22,UPI,Cancelled,78.73,0.0
O023445,C02929,2025-03-06,Net Banking,Completed,0.0,0.0
O022658,C02862,2026-06-24,Debit Card,Completed,1034.0,0.0
O018188,C01416,2026-03-27,UPI,Completed,0.0,0.0
O006281,C00462,2026-01-29,UPI,Completed,0.0,0.0
O001676,C04927,2026-05-02,Credit Card,Completed,0.0,0.0
O024198,C02815,2026-05-24,Credit Card,Completed,0.0,0.0
O011489,C00980,2026-07-15,UPI,Completed,231.58,0.0
O005972,C02472,2025-03-19,Debit Card,Completed,273.41,0.0
O010936,C04054,2025-03-28,Debit Card,Completed,104.85,0.0
O008619,C00057,2025-07-26,UPI,Completed,471.18,0.0
O004480,C04460,2026-05-24,Cash on Delivery,Completed,0.0,0.0
O021566,C03230,2025-03-20,UPI,Completed,0.0,0.0
O015496,C03381,2025-01-07,UPI,Completed,357.97,0.0
O012660,C04090,2026-06-22,UPI,Completed,246.64,0.0
O023585,C04411,2026-01-29,UPI,Cancelled,0.0,0.0
O012548,C04861,2025-08-02,Net Banking,Returned,0.0,0.0
O015166,C00348,2026-01-14,Cash on Delivery,Completed,0.0,0.0
O026977,C01571,2025-11-23,UPI,Completed,1215.91,0.0
O022354,C00342,2026-01-08,UPI,Completed,0.0,0.0
O007902,C00218,2026-07-07,UPI,Completed,851.59,0.0
O015595,C04964,2026-03-19,UPI,Completed,1111.69,0.0
O019022,C01008,2025-11-20,Credit Card,Completed,319.98,0.0
O015938,C01672,2026-04-06,Debit Card,Completed,229.98,0.0
O013019,C01837,2026-05-18,UPI,Completed,216.28,0.0
O017420,C03840,2026-06-11,Debit Card,Cancelled,486.56,0.0
O003143,C00634,2026-03-05,,Completed,0.0,0.0
O018327,C04109,2026-04-15,Credit Card,Completed,285.48,0.0
O001122,C04341,2026-06-19,Credit Card,Completed,0.0,0.0
O023991,C00761,2026-05-12,UPI,Completed,1761.24,0.0
O005383,C00097,2026-01-11,Debit Card,Completed,0.0,0.0
O000521,C00200,2026-05-26,Credit Card,Returned,930.43,0.0
O000386,C01718,2025-09-23,UPI,Completed,0.0,0.0
O001742,C02340,2026-03-03,UPI,Completed,0.0,0.0
O008932,C01611,2025-06-29,UPI,Completed,0.0,0.0
O013458,C01507,2025-09-28,UPI,Completed,0.0,0.0
O005175,C01375,2025-09-10,UPI,Completed,0.0,0.0
O006629,C03149,2026-07-22,Debit Card,Completed,0.0,0.0
O005226,C03972,2026-03-05,Cash on Delivery,Completed,0.0,0.0
O014245,C01588,2026-04-13,UPI,Completed,0.0,0.0
O011437,C04470,2025-05-28,Cash on Delivery,Completed,0.0,0.0
O023918,C04157,2026-05-01,UPI,Completed,436.21,0.0
O007503,C04952,2025-01-17,Debit Card,Pending,421.68,0.0
O004904,C03869,2026-03-01,UPI,Completed,0.0,0.0
O002450,C00469,2025-12-27,Debit Card,Completed,153.37,0.0
O022600,C04022,2026-05-19,UPI,Cancelled,310.35,0.0
O022221,C04715,2026-01-05,Debit Card,Completed,0.0,0.0
O009483,C00786,2025-12-20,UPI,Completed,0.0,0.0
O010804,C00749,2026-07-19,UPI,Pending,0.0,0.0
O000439,C01435,2025-11-04,Cash on Delivery,Completed,0.0,0.0
O016176,C00304,2025-12-11,Credit Card,Completed,0.0,0.0
O021874,C01112,2026-02-25,Debit Card,Completed,0.0,0.0
O000169,C00677,2026-04-23,Credit Card,Completed,3597.47,0.0
O015644,C04195,2026-08-08,Net Banking,Returned,277.19,0.0
O024348,C04505,2026-08-27,Debit Card,Completed,507.71,0.0
O000483,C00085,2026-05-01,Credit Card,Returned,0.0,0.0
O021477,C04827,2025-11-03,UPI,Completed,191.89,0.0
O003548,C04692,2026-05-03,Credit Card,Completed,0.0,0.0
O007781,C01534,2026-03-11,UPI,Completed,0.0,0.0
O024275,C00717,2026-08-09,Credit Card,Completed,180.43,0.0
O017702,C04074,2026-08-09,Cash on Delivery,Completed,281.16,0.0
O008888,C00499,2025-09-23,Debit Card,Returned,1312.81,0.0
O015447,C04855,2026-08-27,Cash on Delivery,Completed,0.0,0.0
O007089,C01223,2026-01-03,Debit Card,Completed,0.0,0.0
O012807,C04446,2025-07-13,Net Banking,Completed,0.0,0.0
O012696,C02405,2026-01-29,Debit Card,Completed,0.0,0.0
O000682,C00249,2026-02-03,Net Banking,Cancelled,0.0,0.0
O011754,C04253,2025-10-02,UPI,Cancelled,869.01,0.0
O014234,C03251,2026-07-18,Credit Card,Completed,1924.67,0.0
O002464,C03014,2026-03-19,Net Banking,Completed,0.0,0.0
O019001,C03471,2026-02-02,Debit Card,Completed,0.0,0.0
O002519,C03524,2026-04-29,Debit Card,Completed,0.0,0.0
O023421,C04498,2025-08-02,Credit Card,Completed,1056.3,0.0
O011418,C04706,2025-03-07,UPI,Completed,123.14,0.0
O021594,C03969,2026-03-13,Net Banking,Returned,592.39,0.0
O002136,C04605,2026-03-04,Cash on Delivery,Completed,0.0,0.0
O003617,C01210,2025-11-01,Credit Card,Completed,0.0,0.0
O001107,C01352,2025-07-13,Credit Card,Completed,715.51,0.0
O008693,C03232,2026-03-22,UPI,Completed,0.0,0.0
O025846,C00525,2026-04-18,UPI,Cancelled,778.29,0.0
O005216,C03350,2026-01-07,Debit Card,Returned,0.0,0.0
O006869,C01117,2026-02-20,Net Banking,Completed,0.0,0.0
O012148,C03927,2025-09-23,Debit Card,Completed,0.0,49.0
O004203,C02847,2026-05-31,Cash on Delivery,Completed,1299.26,0.0
O001340,C02908,2026-07-29,UPI,Cancelled,0.0,0.0
O001732,C04182,2026-05-28,UPI,Returned,2509.55,0.0
O017665,C00312,2025-12-06,UPI,Completed,0.0,0.0
O019328,C01890,2026-04-12,Debit Card,Completed,0.0,0.0
O013382,C04175,2025-03-11,UPI,Completed,1044.92,0.0
O000460,C04772,2025-10-19,Cash on Delivery,Completed,0.0,0.0
O016766,C04316,2025-04-17,Net Banking,Completed,0.0,0.0
O013039,C00476,2026-02-16,Credit Card,Completed,502.49,0.0
O024783,C02215,2026-01-30,UPI,Completed,0.0,0.0
O024571,C02784,2025-09-10,UPI,Completed,226.64,0.0
O016977,C03253,2025-08-03,UPI,Returned,1959.12,0.0
O015499,C03381,2025-01-21,UPI,Completed,0.0,0.0
O017024,C01957,2025-06-27,Credit Card,Completed,0.0,0.0
O025338,C03747,2026-02-04,UPI,Completed,750.17,0.0
O007614,C01539,2026-06-17,Credit Card,Completed,0.0,0.0
O001397,C00777,2025-06-13,Cash on Delivery,Completed,357.88,0.0
O005184,C02689,2025-12-07,UPI,Completed,178.06,0.0
O003595,C00839,2025-05-28,UPI,Completed,209.95,0.0
O010276,C02026,2025-10-25,Credit Card,Completed,0.0,0.0
O012555,C04861,2026-01-09,UPI,Completed,947.3,0.0
O012045,C03899,2026-02-21,Credit Card,Completed,0.0,0.0
O009139,C02187,2026-06-04,UPI,Completed,138.71,0.0
O012368,C03739,2026-06-11,Credit Card,Returned,323.83,0.0
O006251,C01484,2026-06-10,UPI,Completed,0.0,0.0
O003036,C03312,2026-02-12,UPI,Completed,386.85,0.0
O012704,C02684,2025-06-19,Credit Card,Completed,0.0,0.0
O001202,C03211,2026-07-31,Cash on Delivery,Completed,533.55,0.0
O009626,C01412,2026-04-03,UPI,Returned,0.0,0.0
O000189,C01895,2025-11-17,UPI,Completed,0.0,0.0
O016953,C03942,2026-07-14,Debit Card,Completed,893.07,0.0
O013048,C03467,2026-03-24,UPI,Completed,1642.77,0.0
O019590,C00580,2025-10-28,Net Banking,Completed,0.0,0.0
O002663,C02592,2025-09-06,Credit Card,Pending,569.85,0.0
O017597,C00903,2026-03-25,Credit Card,Completed,1301.55,0.0
O018501,C04791,2026-08-22,Debit Card,Completed,0.0,0.0
O001979,C04923,2026-01-14,Cash on Delivery,Completed,534.73,0.0
O016341,C01355,2025-04-09,Credit Card,Completed,0.0,0.0
O005474,C03309,2025-07-23,Credit Card,Completed,0.0,0.0
O005772,C02532,2026-07-03,UPI,Completed,0.0,0.0
O014685,C04779,2026-03-23,Cash on Delivery,Completed,102.57,0.0
O004895,C03913,2025-08-05,UPI,Completed,0.0,0.0
O009129,C00064,2026-01-22,Credit Card,Completed,367.12,0.0
O013978,C03464,2025-03-10,UPI,Completed,640.61,0.0
O027144,C00879,2025-05-05,UPI,Completed,0.0,0.0
O025684,C00877,2026-06-08,UPI,Completed,701.97,0.0
O004794,C02529,2025-09-29,Credit Card,Completed,0.0,0.0
O019068,C00360,2025-08-28,Net Banking,Completed,0.0,0.0
O015077,C03022,2026-07-18,UPI,Completed,129.86,0.0
O022034,C03080,2026-07-02,Debit Card,Completed,0.0,0.0
O021735,C04989,2026-05-02,UPI,Completed,267.2,0.0
O001941,C02630,2026-06-16,UPI,Completed,0.0,0.0
O000222,C03746,2025-11-04,Net Banking,Completed,0.0,0.0
O003886,C03195,2026-04-17,Cash on Delivery,Completed,0.0,0.0
O002421,C04967,2025-10-31,UPI,Completed,0.0,0.0
O009163,C02046,2026-04-23,Debit Card,Cancelled,1125.21,0.0
O012215,C02837,2026-06-25,UPI,Completed,670.13,0.0
O016309,C01625,2026-07-29,,Completed,0.0,0.0
O023872,C02262,2026-02-02,UPI,Completed,465.61,0.0
O006601,C04588,2025-08-28,Credit Card,Completed,0.0,0.0
O025949,C03395,2025-04-10,UPI,Completed,0.0,0.0
O013176,C03292,2026-01-15,UPI,Completed,169.73,0.0
O023021,C01203,2026-03-31,UPI,Completed,551.35,0.0
O015615,C00650,2026-03-22,Credit Card,Completed,0.0,0.0
O011586,C00501,2025-12-11,Credit Card,Completed,1274.93,0.0
O003609,C03275,2026-04-10,Debit Card,Completed,418.75,0.0
O015773,C02426,2025-04-19,UPI,Returned,0.0,0.0
O024230,C00236,2026-01-07,UPI,Returned,1467.5,0.0
O001076,C01613,2026-03-25,Debit Card,Completed,0.0,0.0
O012347,C00571,2026-07-12,Credit Card,Completed,0.0,0.0
O016273,C02339,2026-02-12,UPI,Completed,0.0,0.0
O004283,C01245,2025-11-02,UPI,Completed,0.0,0.0
O008043,C01120,2026-01-22,Debit Card,Pending,81.25,49.0
O001398,C00777,2025-06-13,Credit Card,Completed,92.86,0.0
O026965,C03841,2026-06-24,UPI,Completed,0.0,0.0
O003299,C02695,2026-06-08,UPI,Completed,648.44,0.0
O009677,C04131,2026-05-17,Credit Card,Completed,174.23,0.0
O016093,C01005,2026-06-06,Cash on Delivery,Completed,0.0,49.0
O017770,C03062,2026-07-14,Cash on Delivery,Completed,0.0,0.0
O021125,C00029,2025-10-29,Credit Card,Pending,207.64,0.0
O007754,C04456,2026-01-07,UPI,Completed,0.0,0.0
O003403,C01704,2026-07-12,Net Banking,Completed,0.0,0.0
O024406,C00798,2026-04-11,Net Banking,Completed,159.66,0.0
O026353,C04200,2026-05-21,Cash on Delivery,Completed,0.0,0.0
O006025,C04557,2026-06-29,Cash on Delivery,Completed,450.91,0.0
O026009,C00607,2025-05-18,Debit Card,Completed,0.0,0.0
O006919,C03879,2026-05-25,UPI,Completed,0.0,0.0
O019913,C04156,2025-02-09,UPI,Returned,0.0,0.0
O012861,C02098,2025-06-14,Credit Card,Completed,1056.06,0.0
O015111,C04012,2025-08-24,Net Banking,Completed,375.59,0.0
O003379,C03596,2026-03-26,Cash on Delivery,Completed,0.0,0.0
O005788,C00192,2026-01-01,Cash on Delivery,Completed,0.0,0.0
O002021,C03017,2025-12-22,Cash on Delivery,Completed,0.0,0.0
O006137,C01130,2025-02-12,UPI,Completed,0.0,0.0
O005215,C03350,2025-12-01,Debit Card,Completed,0.0,0.0
O009116,C04687,2026-02-28,Debit Card,Completed,0.0,0.0
O013514,C00023,2026-05-27,UPI,Completed,1379.84,0.0
O014109,C02743,2026-05-27,UPI,Completed,0.0,0.0
O022754,C03282,2025-01-14,UPI,Cancelled,0.0,0.0
O006436,C03341,2026-07-22,Credit Card,Completed,835.3,0.0
O016009,C00470,2025-11-11,Credit Card,Pending,0.0,0.0
O013693,C00663,2026-04-16,Credit Card,Completed,0.0,0.0
