customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
C01788,11,2,3898.0,5,2,1,8,Potential Loyalists
C01789,106,2,4577.0,3,2,1,6,Lost
C01790,59,4,20881.0,3,3,3,9,Loyal Customers
C01791,95,3,17921.0,3,2,3,8,Lost
C01792,45,4,16208.0,4,3,3,10,Loyal Customers
C01793,19,1,2556.0,5,1,1,7,Potential Loyalists
C01794,25,5,36353.0,5,4,4,13,Champions
C01795,124,1,4448.0,2,1,1,4,Lost
C01796,319,7,52757.0,1,4,5,10,At Risk
C01797,136,7,40667.0,2,4,4,10,At Risk
C01798,25,5,13223.0,5,4,3,12,Loyal Customers
C01799,247,11,32672.0,1,5,4,10,At Risk
C01800,454,2,8456.0,1,2,2,5,Lost
C01801,271,1,2649.0,1,1,1,3,Lost
C01802,13,16,54492.0,5,5,5,15,Champions
C01803,73,2,9585.0,3,2,2,7,Lost
C01804,170,6,44521.0,2,4,5,11,At Risk
C01806,355,8,87121.0,1,5,5,11,At Risk
C01807,480,5,43737.0,1,4,5,10,At Risk
C01808,17,5,15964.0,5,4,3,12,Loyal Customers
C01809,118,5,19922.0,2,4,3,9,At Risk
C01810,174,2,15322.0,2,2,3,7,Lost
C01811,257,4,14244.0,1,3,3,7,At Risk
C01812,17,11,155319.0,5,5,5,15,Champions
C01813,25,17,169724.0,5,5,5,15,Champions
C01814,229,4,13183.0,1,3,3,7,At Risk
C01815,296,7,20155.0,1,4,3,8,At Risk
C01816,52,1,1778.0,4,1,1,6,Potential Loyalists
C01817,18,3,12707.0,5,2,2,9,Potential Loyalists
C01818,235,1,4755.0,1,1,1,3,Lost
C01819,32,2,19542.0,4,2,3,9,Potential Loyalists
C01820,57,3,43610.0,3,2,5,10,Lost
C01821,517,3,7603.0,1,2,2,5,Lost
C01822,88,15,40952.0,3,5,4,12,Loyal Customers
C01824,17,3,10456.0,5,2,2,9,Potential Loyalists
C01825,337,3,21908.0,1,2,3,6,Lost
C01826,115,1,13303.0,3,1,3,7,Lost
C01828,164,1,2009.0,2,1,1,4,Lost
C01829,304,9,61942.0,1,5,5,11,At Risk
C01830,7,6,64815.0,5,4,5,14,Champions
C01831,23,1,2179.0,5,1,1,7,Potential Loyalists
C01832,60,5,15131.0,3,4,3,10,Loyal Customers
C01833,199,2,11255.0,2,2,2,6,Lost
C01834,37,6,20161.0,4,4,3,11,Loyal Customers
C01835,323,8,61872.0,1,5,5,11,At Risk
C01836,89,1,7523.0,3,1,2,6,Lost
C01837,93,13,78365.0,3,5,5,13,Loyal Customers
C01838,2,11,71402.0,5,5,5,15,Champions
C01839,322,1,3177.0,1,1,1,3,Lost
C01840,0,1,7096.0,5,1,2,8,Potential Loyalists
C01841,50,6,41708.0,4,4,4,12,Champions
C01842,176,2,4124.0,2,2,1,5,Lost
C01843,55,1,6967.0,3,1,2,6,Lost
C01844,58,4,11754.0,3,3,2,8,Loyal Customers
C01845,383,13,86119.0,1,5,5,11,At Risk
C01846,216,3,16213.0,1,2,3,6,Lost
C01847,308,8,32548.0,1,5,4,10,At Risk
C01848,10,1,4748.0,5,1,1,7,Potential Loyalists
C01849,288,15,35834.0,1,5,4,10,At Risk
C01850,243,1,2479.0,1,1,1,3,Lost
C01851,35,1,2139.0,4,1,1,6,Potential Loyalists
C01852,145,9,114113.0,2,5,5,12,At Risk
C01853,91,4,11154.0,3,3,2,8,Loyal Customers
C01854,13,8,128390.0,5,5,5,15,Champions
C01855,487,1,8823.0,1,1,2,4,Lost
C01856,106,2,9363.0,3,2,2,7,Lost
C01857,193,4,9014.0,2,3,2,7,At Risk
C01858,185,4,8642.0,2,3,2,7,At Risk
C01859,46,3,15451.0,4,2,3,9,Potential Loyalists
C01860,325,10,124387.0,1,5,5,11,At Risk
C01861,284,2,12474.0,1,2,2,5,Lost
C01862,174,4,17291.0,2,3,3,8,At Risk
C01863,163,1,17473.0,2,1,3,6,Lost
C01865,471,5,14852.0,1,4,3,8,At Risk
C01866,39,5,30952.0,4,4,4,12,Champions
C01867,198,3,23237.0,2,2,4,8,Lost
C01868,38,5,21222.0,4,4,3,11,Loyal Customers
C01869,142,4,15312.0,2,3,3,8,At Risk
C01870,39,7,46972.0,4,4,5,13,Champions
C01871,31,15,63989.0,4,5,5,14,Champions
C01872,21,4,33184.0,5,3,4,12,Loyal Customers
C01873,22,7,31908.0,5,4,4,13,Champions
C01874,103,1,3728.0,3,1,1,5,Lost
C01875,341,14,72296.0,1,5,5,11,At Risk
C01876,49,1,1888.0,4,1,1,6,Potential Loyalists
C01877,141,1,5807.0,2,1,1,4,Lost
C01878,517,13,32535.0,1,5,4,10,At Risk
C01879,601,4,23602.0,1,3,4,8,At Risk
C01880,54,5,28015.0,4,4,4,12,Champions
C01881,33,1,15052.0,4,1,3,8,Potential Loyalists
C01882,50,4,12633.0,4,3,2,9,Loyal Customers
C01883,39,7,33731.0,4,4,4,12,Champions
C01884,153,15,82909.0,2,5,5,12,At Risk
C01885,336,2,8027.0,1,2,2,5,Lost
C01886,48,3,16080.0,4,2,3,9,Potential Loyalists
C01887,409,1,3599.0,1,1,1,3,Lost
C01888,40,9,142657.0,4,5,5,14,Champions
C01889,14,1,4089.0,5,1,1,7,Potential Loyalists
C01890,140,7,35743.0,2,4,4,10,At Risk
C01892,344,1,3488.0,1,1,1,3,Lost
C01893,430,11,61139.0,1,5,5,11,At Risk
C01895,140,12,57388.0,2,5,5,12,At Risk
C01896,68,3,6475.0,3,2,1,6,Lost
C01897,34,13,103365.0,4,5,5,14,Champions
C01898,65,7,32967.0,3,4,4,11,Loyal Customers
C01899,317,6,18481.0,1,4,3,8,At Risk
C01900,469,4,10425.0,1,3,2,6,At Risk
C01901,439,12,58215.0,1,5,5,11,At Risk
C01902,461,1,2439.0,1,1,1,3,Lost
C01903,54,4,22461.0,4,3,3,10,Loyal Customers
C01904,10,3,20490.0,5,2,3,10,Potential Loyalists
C01905,55,3,12104.0,3,2,2,7,Lost
C01906,39,6,22519.0,4,4,3,11,Loyal Customers
C01907,472,7,23657.0,1,4,4,9,At Risk
C01908,108,7,20518.0,3,4,3,10,Loyal Customers
C01909,254,1,3719.0,1,1,1,3,Lost
C01910,194,5,15743.0,2,4,3,9,At Risk
C01911,58,5,73546.0,3,4,5,12,Loyal Customers
C01912,62,1,1249.0,3,1,1,5,Lost
C01913,17,1,8237.0,5,1,2,8,Potential Loyalists
C01914,35,3,23360.0,4,2,4,10,Potential Loyalists
C01915,41,1,12206.0,4,1,2,7,Potential Loyalists
C01916,46,4,26906.0,4,3,4,11,Loyal Customers
C01917,57,13,73349.0,3,5,5,13,Loyal Customers
C01918,8,1,2479.0,5,1,1,7,Potential Loyalists
C01919,31,2,20432.0,4,2,3,9,Potential Loyalists
C01920,15,2,40381.0,5,2,4,11,Potential Loyalists
C01921,67,8,98649.0,3,5,5,13,Loyal Customers
C01922,70,11,31512.0,3,5,4,12,Loyal Customers
C01923,234,10,19343.0,1,5,3,9,At Risk
C01924,134,3,24440.0,2,2,4,8,Lost
C01925,5,8,109114.0,5,5,5,15,Champions
C01926,439,2,9175.0,1,2,2,5,Lost
C01927,346,2,17083.0,1,2,3,6,Lost
C01929,42,4,40120.0,4,3,4,11,Loyal Customers
C01930,40,12,44178.0,4,5,5,14,Champions
C01931,9,1,7027.0,5,1,2,8,Potential Loyalists
C01932,28,7,21237.0,4,4,3,11,Loyal Customers
C01933,385,8,25636.0,1,5,4,10,At Risk
C01934,294,5,16530.0,1,4,3,8,At Risk
C01935,7,3,40779.0,5,2,4,11,Potential Loyalists
C01936,43,3,6386.0,4,2,1,7,Potential Loyalists
C01937,17,2,18610.0,5,2,3,10,Potential Loyalists
C01938,113,4,31817.0,3,3,4,10,Loyal Customers
C01939,55,3,14831.0,3,2,3,8,Lost
C01940,212,5,32733.0,1,4,4,9,At Risk
C01941,13,7,36847.0,5,4,4,13,Champions
C01942,95,1,3478.0,3,1,1,5,Lost
C01943,6,3,18370.0,5,2,3,10,Potential Loyalists
C01944,34,10,27505.0,4,5,4,13,Champions
C01945,380,1,1249.0,1,1,1,3,Lost
C01946,329,7,52357.0,1,4,5,10,At Risk
C01947,42,4,10592.0,4,3,2,9,Loyal Customers
C01948,148,8,106330.0,2,5,5,12,At Risk
C01949,492,2,11102.0,1,2,2,5,Lost
C01950,399,6,30148.0,1,4,4,9,At Risk
C01951,29,1,2319.0,4,1,1,6,Potential Loyalists
C01952,20,1,7027.0,5,1,2,8,Potential Loyalists
C01953,18,12,150698.0,5,5,5,15,Champions
C01954,204,1,28879.0,2,1,4,7,Lost
C01955,108,1,1799.0,3,1,1,5,Lost
C01956,129,4,31476.0,2,3,4,9,At Risk
C01957,285,3,11116.0,1,2,2,5,Lost
C01958,304,2,7977.0,1,2,2,5,Lost
C01959,283,1,10167.0,1,1,2,4,Lost
C01960,360,3,7385.0,1,2,2,5,Lost
C01961,201,17,52262.0,2,5,5,12,At Risk
C01962,576,3,14455.0,1,2,3,6,Lost
C01963,35,8,32142.0,4,5,4,13,Champions
C01964,31,5,19826.0,4,4,3,11,Loyal Customers
C01965,82,1,4838.0,3,1,1,5,Lost
C01966,54,1,469.0,4,1,1,6,Potential Loyalists
C01967,49,9,23266.0,4,5,4,13,Champions
C01968,88,11,31051.0,3,5,4,12,Loyal Customers
C01969,11,1,309.0,5,1,1,7,Potential Loyalists
C01970,184,6,34670.0,2,4,4,10,At Risk
C01971,3,4,26218.0,5,3,4,12,Loyal Customers
C01972,121,1,19170.0,2,1,3,6,Lost
C01973,296,1,3397.0,1,1,1,3,Lost
C01974,34,4,15273.0,4,3,3,10,Loyal Customers
C01975,84,1,1717.0,3,1,1,5,Lost
C01976,198,6,54548.0,2,4,5,11,At Risk
C01977,49,6,18970.0,4,4,3,11,Loyal Customers
C01978,31,4,11014.0,4,3,2,9,Loyal Customers
C01979,32,2,5818.0,4,2,1,7,Potential Loyalists
C01980,368,2,22440.0,1,2,3,6,Lost
C01981,317,5,10954.0,1,4,2,7,At Risk
C01982,35,5,49939.0,4,4,5,13,Champions
C01983,51,12,32261.0,4,5,4,13,Champions
C01984,92,6,34037.0,3,4,4,11,Loyal Customers
C01985,4,1,3636.0,5,1,1,7,Potential Loyalists
C01986,238,3,29274.0,1,2,4,7,Lost
C01987,112,7,37330.0,3,4,4,11,Loyal Customers
C01988,35,1,7606.0,4,1,2,7,Potential Loyalists
C01989,209,1,4968.0,2,1,1,4,Lost
C01990,598,1,4908.0,1,1,1,3,Lost
C01991,56,12,56075.0,3,5,5,13,Loyal Customers
C01993,5,6,56657.0,5,4,5,14,Champions
C01994,593,3,6165.0,1,2,1,4,Lost
C01995,136,4,20624.0,2,3,3,8,At Risk
C01996,11,5,17062.0,5,4,3,12,Loyal Customers
C01997,86,6,13903.0,3,4,3,10,Loyal Customers
C01998,138,3,10715.0,2,2,2,6,Lost
C01999,48,1,12015.0,4,1,2,7,Potential Loyalists
C02000,9,5,21450.0,5,4,3,12,Loyal Customers
C02001,187,9,43816.0,2,5,5,12,At Risk
C02002,113,1,1188.0,3,1,1,5,Lost
C02003,18,3,21341.0,5,2,3,10,Potential Loyalists
C02004,48,1,1649.0,4,1,1,6,Potential Loyalists
C02005,217,13,48424.0,1,5,5,11,At Risk
C02006,34,5,42434.0,4,4,5,13,Champions
C02008,13,5,11739.0,5,4,2,11,Loyal Customers
C02009,36,2,6826.0,4,2,2,8,Potential Loyalists
C02010,65,1,3248.0,3,1,1,5,Lost
C02011,25,5,45621.0,5,4,5,14,Champions
C02012,34,2,4227.0,4,2,1,7,Potential Loyalists
C02013,95,1,7425.0,3,1,2,6,Lost
C02014,47,1,3599.0,4,1,1,6,Potential Loyalists
C02015,6,3,42883.0,5,2,5,12,Potential Loyalists
C02016,238,3,43413.0,1,2,5,8,Lost
C02017,32,3,5824.0,4,2,1,7,Potential Loyalists
C02018,45,2,30179.0,4,2,4,10,Potential Loyalists
C02019,115,4,22818.0,3,3,3,9,Loyal Customers
C02020,68,1,2179.0,3,1,1,5,Lost
C02021,116,3,9845.0,3,2,2,7,Lost
C02022,18,5,54922.0,5,4,5,14,Champions
C02023,214,1,2128.0,1,1,1,3,Lost
C02024,59,5,20342.0,3,4,3,10,Loyal Customers
C02025,117,1,7026.0,2,1,2,5,Lost
C02026,130,8,55551.0,2,5,5,12,At Risk
C02027,30,15,114716.0,4,5,5,14,Champions
C02028,205,1,2568.0,2,1,1,4,Lost
C02029,195,5,18692.0,2,4,3,9,At Risk
C02030,54,3,26727.0,4,2,4,10,Potential Loyalists
C02031,247,1,5577.0,1,1,1,3,Lost
C02032,111,4,23229.0,3,3,4,10,Loyal Customers
C02033,182,2,9235.0,2,2,2,6,Lost
C02034,151,2,8206.0,2,2,2,6,Lost
C02035,191,3,31319.0,2,2,4,8,Lost
C02036,16,2,35896.0,5,2,4,11,Potential Loyalists
C02037,17,3,9642.0,5,2,2,9,Potential Loyalists
C02038,40,1,16994.0,4,1,3,8,Potential Loyalists
C02039,521,3,16979.0,1,2,3,6,Lost
C02040,51,2,6717.0,4,2,2,8,Potential Loyalists
C02041,103,3,7403.0,3,2,2,7,Lost
C02042,307,1,2898.0,1,1,1,3,Lost
C02043,191,16,96288.0,2,5,5,12,At Risk
C02044,149,1,4857.0,2,1,1,4,Lost
C02045,337,7,47443.0,1,4,5,10,At Risk
C02046,105,5,92269.0,3,4,5,12,Loyal Customers
C02047,201,10,57735.0,2,5,5,12,At Risk
C02048,400,9,16748.0,1,5,3,9,At Risk
C02049,186,4,14083.0,2,3,3,8,At Risk
C02050,22,1,6433.0,5,1,1,7,Potential Loyalists
C02051,62,4,17333.0,3,3,3,9,Loyal Customers
C02052,384,7,19830.0,1,4,3,8,At Risk
C02054,60,2,3848.0,3,2,1,6,Lost
C02055,243,7,54124.0,1,4,5,10,At Risk
C02056,134,4,15743.0,2,3,3,8,At Risk
C02057,30,2,8816.0,4,2,2,8,Potential Loyalists
C02058,17,1,3788.0,5,1,1,7,Potential Loyalists
C02059,131,15,53837.0,2,5,5,12,At Risk
C02060,27,8,24537.0,5,5,4,14,Champions
C02061,1,5,8863.0,5,4,2,11,Loyal Customers
C02062,222,2,8857.0,1,2,2,5,Lost
C02063,174,3,12274.0,2,2,2,6,Lost
C02064,38,1,2319.0,4,1,1,6,Potential Loyalists
C02065,54,13,82358.0,4,5,5,14,Champions
C02066,115,1,6597.0,3,1,2,6,Lost
C02067,60,4,20821.0,3,3,3,9,Loyal Customers
C02068,444,1,5728.0,1,1,1,3,Lost
C02069,55,1,5418.0,3,1,1,5,Lost
C02070,31,8,23096.0,4,5,4,13,Champions
C02071,49,2,8446.0,4,2,2,8,Potential Loyalists
C02072,16,4,21718.0,5,3,3,11,Loyal Customers
C02073,413,7,20241.0,1,4,3,8,At Risk
C02074,105,11,109833.0,3,5,5,13,Loyal Customers
C02075,11,1,5377.0,5,1,1,7,Potential Loyalists
C02076,415,1,5968.0,1,1,1,3,Lost
C02077,28,7,14711.0,4,4,3,11,Loyal Customers
C02078,29,9,22006.0,4,5,3,12,Loyal Customers
C02079,261,1,20374.0,1,1,3,5,Lost
C02080,525,2,1468.0,1,2,1,4,Lost
C02081,220,2,8465.0,1,2,2,5,Lost
C02082,174,1,3189.0,2,1,1,4,Lost
C02083,90,8,32324.0,3,5,4,12,Loyal Customers
C02084,60,9,29746.0,3,5,4,12,Loyal Customers
C02085,151,1,2208.0,2,1,1,4,Lost
C02086,29,4,8245.0,4,3,2,9,Loyal Customers
C02087,37,1,7035.0,4,1,2,7,Potential Loyalists
C02088,120,2,7725.0,2,2,2,6,Lost
C02089,406,6,14480.0,1,4,3,8,At Risk
C02090,111,4,20958.0,3,3,3,9,Loyal Customers
C02091,584,3,11865.0,1,2,2,5,Lost
C02092,104,14,47799.0,3,5,5,13,Loyal Customers
C02093,41,1,6788.0,4,1,2,7,Potential Loyalists
C02094,159,1,4058.0,2,1,1,4,Lost
C02095,293,2,3887.0,1,2,1,4,Lost
C02096,456,6,14081.0,1,4,3,8,At Risk
C02097,103,1,3258.0,3,1,1,5,Lost
C02098,228,14,86734.0,1,5,5,11,At Risk
C02099,179,2,9666.0,2,2,2,6,Lost
C02100,185,1,2359.0,2,1,1,4,Lost
C02101,103,1,13652.0,3,1,3,7,Lost
C02102,155,1,4738.0,2,1,1,4,Lost
C02103,17,4,20856.0,5,3,3,11,Loyal Customers
C02104,40,4,12974.0,4,3,2,9,Loyal Customers
C02105,21,8,46555.0,5,5,5,15,Champions
C02106,49,1,11684.0,4,1,2,7,Potential Loyalists
C02107,229,2,20739.0,1,2,3,6,Lost
C02108,203,3,36328.0,2,2,4,8,Lost
C02109,26,3,14423.0,5,2,3,10,Potential Loyalists
C02110,1,7,98313.0,5,4,5,14,Champions
C02111,138,4,7275.0,2,3,2,7,At Risk
C02112,190,1,6944.0,2,1,2,5,Lost
C02113,161,6,49237.0,2,4,5,11,At Risk
C02114,42,2,4997.0,4,2,1,7,Potential Loyalists
C02115,97,1,1109.0,3,1,1,5,Lost
C02116,154,1,5288.0,2,1,1,4,Lost
C02117,135,10,64326.0,2,5,5,12,At Risk
C02118,37,14,77929.0,4,5,5,14,Champions
C02119,32,11,80541.0,4,5,5,14,Champions
C02120,53,9,58193.0,4,5,5,14,Champions
C02121,28,4,38193.0,4,3,4,11,Loyal Customers
C02122,2,1,2368.0,5,1,1,7,Potential Loyalists
C02123,569,2,15842.0,1,2,3,6,Lost
C02124,158,2,11335.0,2,2,2,6,Lost
C02125,140,4,10964.0,2,3,2,7,At Risk
C02126,46,3,21750.0,4,2,3,9,Potential Loyalists
C02127,42,4,17362.0,4,3,3,10,Loyal Customers
C02128,17,1,2349.0,5,1,1,7,Potential Loyalists
C02129,16,2,16740.0,5,2,3,10,Potential Loyalists
C02130,186,1,7447.0,2,1,2,5,Lost
C02131,5,3,27825.0,5,2,4,11,Potential Loyalists
C02132,56,1,1748.0,3,1,1,5,Lost
C02133,178,1,6867.0,2,1,2,5,Lost
C02134,13,9,25964.0,5,5,4,14,Champions
C02135,12,1,1477.0,5,1,1,7,Potential Loyalists
C02136,192,3,25477.0,2,2,4,8,Lost
C02137,51,1,14472.0,4,1,3,8,Potential Loyalists
C02138,17,3,37981.0,5,2,4,11,Potential Loyalists
C02139,38,5,58027.0,4,4,5,13,Champions
C02140,186,11,30300.0,2,5,4,11,At Risk
C02141,251,15,83882.0,1,5,5,11,At Risk
C02142,423,4,15733.0,1,3,3,7,At Risk
C02143,206,3,19901.0,2,2,3,7,Lost
C02144,378,1,2039.0,1,1,1,3,Lost
C02145,242,1,2479.0,1,1,1,3,Lost
C02146,228,9,31593.0,1,5,4,10,At Risk
C02147,23,4,15621.0,5,3,3,11,Loyal Customers
C02148,37,9,121291.0,4,5,5,14,Champions
C02149,170,9,28741.0,2,5,4,11,At Risk
C02150,448,4,12863.0,1,3,2,6,At Risk
C02151,130,15,145236.0,2,5,5,12,At Risk
C02152,129,4,14932.0,2,3,3,8,At Risk
C02153,264,1,9677.0,1,1,2,4,Lost
C02154,130,7,97983.0,2,4,5,11,At Risk
C02155,137,3,30158.0,2,2,4,8,Lost
C02156,143,2,36075.0,2,2,4,8,Lost
C02157,40,1,4977.0,4,1,1,6,Potential Loyalists
C02158,56,1,7698.0,3,1,2,6,Lost
C02159,193,6,48667.0,2,4,5,11,At Risk
C02160,36,1,1059.0,4,1,1,6,Potential Loyalists
C02161,39,15,73087.0,4,5,5,14,Champions
C02162,5,6,36051.0,5,4,4,13,Champions
C02163,359,3,9565.0,1,2,2,5,Lost
C02164,55,1,8196.0,3,1,2,6,Lost
C02165,25,4,27016.0,5,3,4,12,Loyal Customers
C02166,2,6,34922.0,5,4,4,13,Champions
C02167,376,4,20898.0,1,3,3,7,At Risk
C02168,183,6,18250.0,2,4,3,9,At Risk
C02169,133,2,13505.0,2,2,3,7,Lost
C02170,400,4,52101.0,1,3,5,9,At Risk
C02171,2,6,16372.0,5,4,3,12,Loyal Customers
C02172,38,1,5707.0,4,1,1,6,Potential Loyalists
C02173,59,14,37848.0,3,5,4,12,Loyal Customers
C02174,201,5,54112.0,2,4,5,11,At Risk
C02175,9,3,53119.0,5,2,5,12,Potential Loyalists
C02177,52,9,31363.0,4,5,4,13,Champions
C02178,249,2,22851.0,1,2,3,6,Lost
C02179,59,1,3238.0,3,1,1,5,Lost
C02180,245,1,3728.0,1,1,1,3,Lost
C02181,47,7,34688.0,4,4,4,12,Champions
C02182,235,16,100787.0,1,5,5,11,At Risk
C02183,77,6,48147.0,3,4,5,12,Loyal Customers
C02184,87,1,1249.0,3,1,1,5,Lost
C02185,35,4,31147.0,4,3,4,11,Loyal Customers
C02186,14,3,11363.0,5,2,2,9,Potential Loyalists
C02187,88,1,719.0,3,1,1,5,Lost
C02189,392,8,33540.0,1,5,4,10,At Risk
C02190,368,10,106802.0,1,5,5,11,At Risk
C02191,12,3,8086.0,5,2,2,9,Potential Loyalists
C02192,91,8,31195.0,3,5,4,12,Loyal Customers
C02193,47,5,45535.0,4,4,5,13,Champions
C02194,258,4,18693.0,1,3,3,7,At Risk
C02195,414,3,6064.0,1,2,1,4,Lost
C02196,139,5,47171.0,2,4,5,11,At Risk
C02197,56,14,89280.0,3,5,5,13,Loyal Customers
C02198,16,4,19706.0,5,3,3,11,Loyal Customers
C02199,42,5,13862.0,4,4,3,11,Loyal Customers
C02200,72,2,30187.0,3,2,4,9,Lost
C02201,513,4,13001.0,1,3,3,7,At Risk
C02202,91,6,28014.0,3,4,4,11,Loyal Customers
C02203,52,8,59737.0,4,5,5,14,Champions
C02204,51,6,59534.0,4,4,5,13,Champions
C02205,162,3,9706.0,2,2,2,6,Lost
C02206,226,10,31825.0,1,5,4,10,At Risk
C02207,497,1,23700.0,1,1,4,6,Lost
C02208,311,2,1128.0,1,2,1,4,Lost
C02209,37,1,5156.0,4,1,1,6,Potential Loyalists
C02210,111,1,1419.0,3,1,1,5,Lost
C02211,230,2,2888.0,1,2,1,4,Lost
C02212,90,3,27177.0,3,2,4,9,Lost
C02213,359,14,59889.0,1,5,5,11,At Risk
C02214,212,5,37193.0,1,4,4,9,At Risk
C02215,97,4,21479.0,3,3,3,9,Loyal Customers
C02216,229,4,11061.0,1,3,2,6,At Risk
C02217,185,7,49328.0,2,4,5,11,At Risk
C02218,14,2,9565.0,5,2,2,9,Potential Loyalists
C02219,7,7,30615.0,5,4,4,13,Champions
C02220,95,8,29475.0,3,5,4,12,Loyal Customers
C02221,122,2,7527.0,2,2,2,6,Lost
C02222,233,13,55168.0,1,5,5,11,At Risk
C02223,119,7,19037.0,2,4,3,9,At Risk
C02224,415,3,35189.0,1,2,4,7,Lost
C02225,34,1,4587.0,4,1,1,6,Potential Loyalists
C02226,72,2,10975.0,3,2,2,7,Lost
C02227,48,3,5126.0,4,2,1,7,Potential Loyalists
C02228,41,8,56855.0,4,5,5,14,Champions
C02229,101,4,10325.0,3,3,2,8,Loyal Customers
C02230,220,12,69404.0,1,5,5,11,At Risk
C02231,1,6,14471.0,5,4,3,12,Loyal Customers
C02232,19,1,1028.0,5,1,1,7,Potential Loyalists
C02233,22,7,23396.0,5,4,4,13,Champions
C02234,56,15,208410.0,3,5,5,13,Loyal Customers
C02235,365,1,1169.0,1,1,1,3,Lost
C02236,48,6,45341.0,4,4,5,13,Champions
C02237,25,1,2039.0,5,1,1,7,Potential Loyalists
C02238,90,3,8645.0,3,2,2,7,Lost
C02239,43,3,10917.0,4,2,2,8,Potential Loyalists
C02240,118,8,31296.0,2,5,4,11,At Risk
C02241,166,4,8835.0,2,3,2,7,At Risk
C02243,183,2,11166.0,2,2,2,6,Lost
C02244,155,4,31767.0,2,3,4,9,At Risk
C02245,6,5,36123.0,5,4,4,13,Champions
C02246,58,1,7497.0,3,1,2,6,Lost
C02247,44,5,33511.0,4,4,4,12,Champions
C02248,514,5,13073.0,1,4,3,8,At Risk
C02249,31,14,40157.0,4,5,4,13,Champions
C02250,66,1,3557.0,3,1,1,5,Lost
C02251,111,14,39847.0,3,5,4,12,Loyal Customers
C02252,186,4,11595.0,2,3,2,7,At Risk
C02253,161,7,16999.0,2,4,3,9,At Risk
C02254,14,5,14503.0,5,4,3,12,Loyal Customers
C02255,178,1,11133.0,2,1,2,5,Lost
C02256,12,2,9785.0,5,2,2,9,Potential Loyalists
C02257,150,9,56165.0,2,5,5,12,At Risk
C02258,302,1,1309.0,1,1,1,3,Lost
C02259,212,2,6136.0,1,2,1,4,Lost
C02260,49,5,7775.0,4,4,2,10,Loyal Customers
C02261,296,2,9217.0,1,2,2,5,Lost
C02262,133,14,51881.0,2,5,5,12,At Risk
C02263,150,15,91849.0,2,5,5,12,At Risk
C02264,12,6,41897.0,5,4,5,14,Champions
C02265,14,10,74305.0,5,5,5,15,Champions
C02266,56,3,14741.0,3,2,3,8,Lost
C02268,15,1,3098.0,5,1,1,7,Potential Loyalists
C02269,191,1,3968.0,2,1,1,4,Lost
C02270,44,4,13807.0,4,3,3,10,Loyal Customers
C02271,32,2,12865.0,4,2,2,8,Potential Loyalists
C02272,341,7,77440.0,1,4,5,10,At Risk
C02273,330,2,5316.0,1,2,1,4,Lost
C02274,72,8,23357.0,3,5,4,12,Loyal Customers
C02275,254,2,22235.0,1,2,3,6,Lost
C02277,295,6,37619.0,1,4,4,9,At Risk
C02278,191,17,74427.0,2,5,5,12,At Risk
C02279,28,2,14865.0,4,2,3,9,Potential Loyalists
C02280,10,4,37374.0,5,3,4,12,Loyal Customers
C02281,41,1,5528.0,4,1,1,6,Potential Loyalists
C02282,569,7,33307.0,1,4,4,9,At Risk
C02283,12,7,33936.0,5,4,4,13,Champions
C02284,21,4,24580.0,5,3,4,12,Loyal Customers
C02285,222,4,14052.0,1,3,3,7,At Risk
C02286,169,3,7303.0,2,2,2,6,Lost
C02287,19,2,8115.0,5,2,2,9,Potential Loyalists
C02288,580,18,103683.0,1,5,5,11,At Risk
C02289,36,2,16803.0,4,2,3,9,Potential Loyalists
C02290,26,1,819.0,5,1,1,7,Potential Loyalists
C02291,22,10,39423.0,5,5,4,14,Champions
C02292,57,4,28028.0,3,3,4,10,Loyal Customers
C02293,47,1,3027.0,4,1,1,6,Potential Loyalists
C02294,0,13,23372.0,5,5,4,14,Champions
C02295,239,1,6467.0,1,1,1,3,Lost
C02296,65,2,9645.0,3,2,2,7,Lost
C02297,61,2,5687.0,3,2,1,6,Lost
C02298,36,2,4898.0,4,2,1,7,Potential Loyalists
C02299,54,6,11173.0,4,4,2,10,Loyal Customers
C02300,34,15,104780.0,4,5,5,14,Champions
C02301,22,7,49157.0,5,4,5,14,Champions
C02302,47,4,9944.0,4,3,2,9,Loyal Customers
C02303,40,1,12715.0,4,1,2,7,Potential Loyalists
C02304,202,13,111408.0,2,5,5,12,At Risk
C02305,103,8,22897.0,3,5,4,12,Loyal Customers
C02306,146,5,47111.0,2,4,5,11,At Risk
C02308,164,5,22555.0,2,4,3,9,At Risk
C02309,230,3,15313.0,1,2,3,6,Lost
C02310,64,15,50126.0,3,5,5,13,Loyal Customers
C02311,316,3,12044.0,1,2,2,5,Lost
C02312,27,4,24805.0,5,3,4,12,Loyal Customers
C02313,154,3,36355.0,2,2,4,8,Lost
C02314,72,4,44644.0,3,3,5,11,Loyal Customers
C02315,123,1,5016.0,2,1,1,4,Lost
C02316,41,3,16154.0,4,2,3,9,Potential Loyalists
C02317,183,11,79161.0,2,5,5,12,At Risk
C02318,54,2,3307.0,4,2,1,7,Potential Loyalists
C02319,247,6,69437.0,1,4,5,10,At Risk
C02320,193,1,6947.0,2,1,2,5,Lost
C02321,106,1,2498.0,3,1,1,5,Lost
C02322,545,3,32943.0,1,3,4,8,At Risk
C02323,32,3,34541.0,4,3,4,11,Loyal Customers
