customer_id,signup_date,gender,age,city,state,acquisition_channel,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
C04333,2026-01-26,Male,18.0,Patna,Bihar,Paid Ads,185.0,4.0,3126.0,2,3,1,6.0,At Risk
C03520,2026-07-04,Other,35.0,Ahmedabad,Gujarat,Paid Ads,27.0,6.0,52154.0,5,4,5,14.0,Champions
C01838,2025-05-20,Male,48.0,Hyderabad,Telangana,Paid Ads,2.0,11.0,71402.0,5,5,5,15.0,Champions
C01421,2025-04-30,Unknown,46.0,Thiruvananthapuram,Kerala,Paid Ads,52.0,1.0,2047.0,4,1,1,6.0,Potential Loyalists
C03751,2025-06-27,Male,25.0,Visakhapatnam,Andhra Pradesh,Organic Search,,,,,,,,No Completed Purchase
C00810,2025-10-24,Female,39.0,Ranchi,Jharkhand,Social Media,234.0,1.0,1109.0,1,1,1,3.0,Lost
C03860,2024-10-03,Male,29.0,Vijayawada,Andhra Pradesh,Paid Ads,126.0,5.0,28002.0,2,4,4,10.0,At Risk
C00979,2024-10-09,Male,28.0,Jaipur,Rajasthan,Referral,11.0,1.0,4407.0,5,1,1,7.0,Potential Loyalists
C04995,2024-06-15,Male,33.0,Mumbai,Maharashtra,Paid Ads,55.0,3.0,14185.0,3,3,3,9.0,Loyal Customers
C03182,2025-10-12,Male,31.0,Faridabad,Haryana,Email,249.0,1.0,5328.0,1,1,1,3.0,Lost
C01757,2025-04-20,Female,44.0,Noida,Uttar Pradesh,Email,,,,,,,,No Completed Purchase
C04439,2025-01-23,Female,24.0,Coimbatore,Tamil Nadu,Organic Search,60.0,1.0,7436.0,3,1,2,6.0,Lost
C02439,2024-10-21,Male,22.0,Udaipur,Rajasthan,Referral,30.0,6.0,27529.0,4,4,4,12.0,Champions
C02516,2026-06-17,Male,31.0,Kolkata,Unknown,Paid Ads,13.0,15.0,102410.0,5,5,5,15.0,Champions
C03257,2024-05-16,Male,18.0,Mysuru,Karnataka,Paid Ads,333.0,4.0,12694.0,1,3,2,6.0,At Risk
C04854,2024-08-31,Female,21.0,Kanpur,Uttar Pradesh,Social Media,154.0,3.0,37949.0,2,3,4,9.0,At Risk
C04120,2026-05-11,Female,37.0,Chennai,Tamil Nadu,Paid Ads,56.0,2.0,7636.0,3,2,2,7.0,Lost
C00175,2026-03-26,Other,43.0,Udaipur,Rajasthan,Social Media,18.0,8.0,35026.0,5,4,4,13.0,Champions
C02299,2025-05-16,Other,30.0,Surat,Gujarat,Paid Ads,54.0,6.0,11173.0,4,4,2,10.0,Loyal Customers
C04084,2024-11-05,Female,29.0,Faridabad,Haryana,Paid Ads,604.0,5.0,29348.0,1,4,4,9.0,At Risk
C01506,2025-12-25,Male,29.0,Jaipur,Rajasthan,Referral,45.0,7.0,22909.0,4,4,4,12.0,Champions
C04474,2025-11-17,Male,33.0,Mumbai,Maharashtra,Referral,236.0,1.0,10655.0,1,1,2,4.0,Lost
C00218,2026-07-04,Female,28.0,Indore,Madhya Pradesh,Paid Ads,53.0,11.0,166817.0,4,5,5,14.0,Champions
C03936,2024-12-19,Female,33.0,Chandigarh,Chandigarh,Organic Search,128.0,2.0,6902.0,2,2,2,6.0,Lost
C03742,2026-06-30,Male,21.0,Guwahati,Assam,Organic Search,49.0,9.0,27686.0,4,5,4,13.0,Champions
C00691,2025-08-02,Male,31.0,Hyderabad,Telangana,Organic Search,167.0,15.0,50656.0,2,5,5,12.0,At Risk
C04267,2024-11-03,Female,60.0,Chandigarh,Chandigarh,Social Media,409.0,4.0,29636.0,1,3,4,8.0,At Risk
C02479,2026-03-25,Male,35.0,Kanpur,Uttar Pradesh,Email,169.0,4.0,38873.0,2,3,4,9.0,At Risk
C03400,2024-03-24,Male,30.0,Ranchi,Jharkhand,Social Media,50.0,4.0,9024.0,4,3,2,9.0,Loyal Customers
C01107,2024-07-10,Female,18.0,Jaipur,Rajasthan,Organic Search,285.0,1.0,3167.0,1,1,1,3.0,Lost
C01633,2025-03-12,Male,43.0,Guwahati,Assam,Paid Ads,40.0,1.0,15169.0,4,1,3,8.0,Potential Loyalists
C03083,2025-08-05,Male,39.0,Pune,Maharashtra,Email,26.0,4.0,15274.0,5,3,3,11.0,Loyal Customers
C01554,2026-02-24,Male,31.0,Chandigarh,Chandigarh,Email,173.0,1.0,16513.0,2,1,3,6.0,Lost
C00612,2025-12-04,Female,44.0,Udaipur,Rajasthan,Referral,64.0,5.0,72074.0,3,4,5,12.0,Loyal Customers
C03260,2026-03-20,Male,34.0,Bhopal,Madhya Pradesh,Social Media,58.0,3.0,9295.0,3,3,2,8.0,Loyal Customers
C03733,2025-05-16,Female,36.0,Thiruvananthapuram,Kerala,Organic Search,81.0,6.0,38300.0,3,4,4,11.0,Loyal Customers
C00577,2025-10-27,Male,38.0,Patna,Bihar,Organic Search,308.0,14.0,77207.0,1,5,5,11.0,At Risk
C02081,2025-09-26,Male,41.0,Vijayawada,Andhra Pradesh,Paid Ads,220.0,2.0,8465.0,1,2,2,5.0,Lost
C04448,2025-07-15,Female,20.0,Mysuru,Karnataka,Paid Ads,59.0,1.0,1119.0,3,1,1,5.0,Lost
C01181,2025-10-28,Female,29.0,Nagpur,Maharashtra,Organic Search,236.0,9.0,31435.0,1,5,4,10.0,At Risk
C00889,2026-07-28,Male,50.0,Indore,Madhya Pradesh,Social Media,34.0,2.0,27397.0,4,2,4,10.0,Potential Loyalists
C04573,2024-12-03,Female,18.0,Jaipur,Rajasthan,Organic Search,174.0,9.0,37223.0,2,5,4,11.0,At Risk
C04624,2025-04-10,Male,33.0,Bengaluru,Karnataka,Referral,,,,,,,,No Completed Purchase
C04210,2026-01-14,Male,31.0,Indore,Madhya Pradesh,Social Media,140.0,2.0,11075.0,2,2,2,6.0,Lost
C00818,2024-05-22,Male,23.0,Delhi,Delhi,Social Media,,,,,,,,No Completed Purchase
C03296,2026-02-01,Female,33.0,Bhubaneswar,Odisha,Email,53.0,5.0,38262.0,4,4,4,12.0,Champions
C01889,2025-05-09,Female,44.0,Udaipur,Rajasthan,Paid Ads,14.0,1.0,4089.0,5,1,1,7.0,Potential Loyalists
C00209,2025-05-31,Male,23.0,Vijayawada,Andhra Pradesh,Organic Search,3.0,2.0,22851.0,5,2,3,10.0,Potential Loyalists
C00294,2026-02-06,Female,29.0,Chennai,Tamil Nadu,Organic Search,113.0,2.0,11145.0,3,2,2,7.0,Lost
C01120,2025-12-20,Female,49.0,Bhopal,Madhya Pradesh,Paid Ads,169.0,6.0,18030.0,2,4,3,9.0,At Risk
C02504,2025-10-12,Male,42.0,Mumbai,Maharashtra,Social Media,65.0,7.0,16772.0,3,4,3,10.0,Loyal Customers
C01789,2024-08-11,Female,23.0,Visakhapatnam,Andhra Pradesh,Organic Search,106.0,2.0,4577.0,3,2,1,6.0,Lost
C01265,2025-07-10,Male,28.0,Mumbai,Maharashtra,Organic Search,133.0,2.0,9273.0,2,2,2,6.0,Lost
C00991,2026-01-22,Male,24.0,Vijayawada,Andhra Pradesh,Organic Search,108.0,4.0,12864.0,3,3,2,8.0,Loyal Customers
C04251,2024-08-27,Male,29.0,Bhopal,Madhya Pradesh,Email,176.0,4.0,10252.0,2,3,2,7.0,At Risk
C01535,2024-07-19,Male,23.0,Delhi,Delhi,Referral,398.0,9.0,31081.0,1,5,4,10.0,At Risk
C00354,2026-02-04,Male,44.0,Surat,Gujarat,Email,193.0,2.0,15681.0,2,2,3,7.0,Lost
C03249,2026-06-04,Female,32.0,Lucknow,Uttar Pradesh,Organic Search,55.0,4.0,12724.0,3,3,2,8.0,Loyal Customers
C03382,2025-02-24,Male,27.0,Noida,Uttar Pradesh,Social Media,502.0,1.0,7517.0,1,1,2,4.0,Lost
C04884,2026-01-18,Male,23.0,Jaipur,Rajasthan,Organic Search,164.0,4.0,25575.0,2,3,4,9.0,At Risk
C03906,2026-05-07,Female,39.0,Vijayawada,Andhra Pradesh,Paid Ads,13.0,4.0,40229.0,5,3,4,12.0,Loyal Customers
C03067,2025-04-28,Other,42.0,Kolkata,West Bengal,Social Media,291.0,4.0,32767.0,1,3,4,8.0,At Risk
C01229,2025-12-27,Male,38.0,Kochi,Kerala,Paid Ads,134.0,5.0,27399.0,2,4,4,10.0,At Risk
C00260,2025-02-17,Male,43.0,Indore,Madhya Pradesh,Social Media,29.0,9.0,103651.0,4,5,5,14.0,Champions
C01544,2026-02-27,Female,19.0,Vijayawada,Andhra Pradesh,Organic Search,15.0,2.0,8075.0,5,2,2,9.0,Potential Loyalists
C02811,2024-11-10,Female,37.0,Kolkata,West Bengal,Paid Ads,,,,,,,,No Completed Purchase
C04752,2025-03-13,Male,25.0,Surat,Gujarat,Referral,90.0,6.0,25899.0,3,4,4,11.0,Loyal Customers
C03164,2026-04-07,Female,33.0,Udaipur,Rajasthan,Email,23.0,4.0,10894.0,5,3,2,10.0,Loyal Customers
C04919,2026-01-22,Male,28.0,Guwahati,Assam,Paid Ads,0.0,2.0,4458.0,5,2,1,8.0,Potential Loyalists
C00053,2025-08-31,Female,31.0,Nagpur,Maharashtra,Referral,301.0,1.0,809.0,1,1,1,3.0,Lost
C02214,2025-07-03,Male,29.0,Udaipur,Rajasthan,Referral,212.0,5.0,37193.0,1,4,4,9.0,At Risk
C01870,2026-01-22,Female,20.0,Ranchi,Jharkhand,Email,39.0,7.0,46972.0,4,4,5,13.0,Champions
C02211,2024-10-07,Male,30.0,Thiruvananthapuram,Kerala,Paid Ads,230.0,2.0,2888.0,1,2,1,4.0,Lost
C02427,2025-09-10,Female,43.0,Ahmedabad,Gujarat,Paid Ads,75.0,13.0,39499.0,3,5,4,12.0,Loyal Customers
C02806,2025-08-09,Female,23.0,Lucknow,Uttar Pradesh,Paid Ads,89.0,1.0,2418.0,3,1,1,5.0,Lost
C02362,2025-05-09,Female,25.0,Ranchi,Jharkhand,Paid Ads,40.0,2.0,9474.0,4,2,2,8.0,Potential Loyalists
C01480,2025-07-01,Male,44.0,Chennai,Tamil Nadu,Organic Search,51.0,4.0,39303.0,4,3,4,11.0,Loyal Customers
C01034,2025-05-13,Female,29.0,Visakhapatnam,Andhra Pradesh,Social Media,,,,,,,,No Completed Purchase
C01098,2026-05-07,Male,30.0,Kochi,Kerala,Social Media,152.0,4.0,36466.0,2,3,4,9.0,At Risk
C01470,2026-03-09,Male,30.0,Kanpur,Uttar Pradesh,Organic Search,50.0,6.0,15813.0,4,4,3,11.0,Loyal Customers
C00544,2024-03-14,Female,18.0,Chennai,Tamil Nadu,Organic Search,41.0,1.0,339.0,4,1,1,6.0,Potential Loyalists
C01047,2026-05-18,Female,32.0,Visakhapatnam,Andhra Pradesh,Email,117.0,4.0,15393.0,2,3,3,8.0,At Risk
C04140,2024-04-07,Female,39.0,Kochi,Kerala,Paid Ads,479.0,7.0,85179.0,1,4,5,10.0,At Risk
C03985,2026-06-22,Male,24.0,Indore,Madhya Pradesh,Social Media,31.0,1.0,5636.0,4,1,1,6.0,Potential Loyalists
C00031,2026-03-25,Male,26.0,Udaipur,Rajasthan,Paid Ads,179.0,9.0,75048.0,2,5,5,12.0,At Risk
C00726,2026-01-26,Female,29.0,Patna,Bihar,Social Media,100.0,17.0,200853.0,3,5,5,13.0,Loyal Customers
C02716,2024-09-04,Female,45.0,Noida,Uttar Pradesh,Referral,124.0,4.0,11294.0,2,3,2,7.0,At Risk
C02115,2025-10-04,Male,18.0,Bhubaneswar,Odisha,Email,97.0,1.0,1109.0,3,1,1,5.0,Lost
C03925,2025-04-25,Male,21.0,Bengaluru,Karnataka,Email,0.0,2.0,9597.0,5,2,2,9.0,Potential Loyalists
C01427,2025-04-04,Male,31.0,Patna,Bihar,Referral,97.0,4.0,7475.0,3,3,2,8.0,Loyal Customers
C02570,2024-06-16,Female,37.0,Pune,Maharashtra,Social Media,11.0,7.0,39856.0,5,4,4,13.0,Champions
C00437,2024-03-11,Female,24.0,Ahmedabad,Gujarat,Organic Search,158.0,5.0,62907.0,2,4,5,11.0,At Risk
C02488,2024-07-19,Unknown,27.0,Visakhapatnam,Andhra Pradesh,Organic Search,14.0,17.0,114458.0,5,5,5,15.0,Champions
C00913,2026-02-10,Female,35.0,Lucknow,Uttar Pradesh,Social Media,201.0,1.0,1137.0,2,1,1,4.0,Lost
C04234,2026-01-22,Male,30.0,Bengaluru,Karnataka,Paid Ads,54.0,11.0,115700.0,4,5,5,14.0,Champions
C04469,2025-09-08,Female,37.0,Guwahati,Assam,Social Media,47.0,4.0,30602.0,4,3,4,11.0,Loyal Customers
C04525,2025-11-23,Female,31.0,Mysuru,Karnataka,Referral,62.0,5.0,60278.0,3,4,5,12.0,Loyal Customers
C04570,2025-01-21,Female,18.0,Delhi,Delhi,Organic Search,54.0,6.0,37844.0,4,4,4,12.0,Champions
C02305,2025-11-18,Female,33.0,Bhopal,Madhya Pradesh,Paid Ads,103.0,8.0,22897.0,3,5,4,12.0,Loyal Customers
C01610,2025-12-28,Male,41.0,Chandigarh,Chandigarh,Organic Search,102.0,1.0,169.0,3,1,1,5.0,Lost
C01239,2025-01-08,Male,54.0,Udaipur,Rajasthan,Social Media,352.0,5.0,18911.0,1,4,3,8.0,At Risk
C00904,2025-02-02,Male,29.0,Coimbatore,Tamil Nadu,Paid Ads,156.0,7.0,26395.0,2,4,4,10.0,At Risk
C02522,2024-12-20,Male,21.0,Kanpur,Uttar Pradesh,Social Media,159.0,7.0,41697.0,2,4,4,10.0,At Risk
C03163,2025-04-16,Female,63.0,Faridabad,Haryana,Referral,181.0,1.0,1799.0,2,1,1,4.0,Lost
C02330,2024-11-16,Female,44.0,Pune,Maharashtra,Paid Ads,17.0,1.0,2919.0,5,1,1,7.0,Potential Loyalists
C00508,2025-08-20,Male,25.0,Lucknow,Uttar Pradesh,Referral,183.0,1.0,5817.0,2,1,1,4.0,Lost
C04635,2026-02-23,Male,50.0,Guwahati,Assam,Organic Search,42.0,1.0,5298.0,4,2,1,7.0,Potential Loyalists
C00184,2025-12-07,Male,30.0,Patna,Bihar,Organic Search,176.0,5.0,32262.0,2,4,4,10.0,At Risk
C01590,2025-07-01,Male,45.0,Udaipur,Rajasthan,Organic Search,398.0,8.0,48863.0,1,5,5,11.0,At Risk
C01498,2024-10-28,Male,28.0,Hyderabad,Telangana,Organic Search,156.0,1.0,12195.0,2,1,2,5.0,Lost
C03850,2024-06-26,Male,31.0,Lucknow,Uttar Pradesh,Organic Search,,,,,,,,No Completed Purchase
C00322,2024-07-16,Male,23.0,Bhopal,Madhya Pradesh,Email,12.0,4.0,10323.0,5,3,2,10.0,Loyal Customers
C01804,2026-05-07,Female,44.0,Delhi,Delhi,Email,170.0,6.0,44521.0,2,4,5,11.0,At Risk
C03169,2026-02-13,Female,34.0,Thiruvananthapuram,Kerala,Paid Ads,129.0,2.0,28136.0,2,2,4,8.0,Lost
C03627,2024-05-17,Female,35.0,Vijayawada,Andhra Pradesh,Organic Search,164.0,3.0,26636.0,2,3,4,9.0,At Risk
C02544,2025-11-17,Male,34.0,Chandigarh,Chandigarh,Organic Search,281.0,3.0,13302.0,1,3,3,7.0,At Risk
C01808,2026-05-01,Male,31.0,Ahmedabad,Gujarat,Paid Ads,17.0,5.0,15964.0,5,4,3,12.0,Loyal Customers
C03555,2025-08-29,Female,42.0,Gurugram,Haryana,Social Media,198.0,2.0,34127.0,2,2,4,8.0,Lost
C03337,2024-08-17,Female,29.0,Thiruvananthapuram,Kerala,Organic Search,101.0,1.0,4888.0,3,1,1,5.0,Lost
C04450,2024-08-20,Female,25.0,Delhi,Delhi,Social Media,217.0,5.0,15940.0,1,4,3,8.0,At Risk
C01147,2024-10-28,Female,46.0,Pune,Maharashtra,Social Media,156.0,2.0,15320.0,2,2,3,7.0,Lost
C02087,2024-10-27,Female,22.0,Chennai,Tamil Nadu,Referral,37.0,1.0,7035.0,4,1,2,7.0,Potential Loyalists
C00045,2026-06-10,Male,36.0,Bengaluru,Karnataka,Paid Ads,27.0,3.0,11406.0,5,2,2,9.0,Potential Loyalists
C03817,2025-04-11,Male,37.0,Indore,Madhya Pradesh,Organic Search,49.0,7.0,39469.0,4,4,4,12.0,Champions
C01551,2026-07-24,Male,36.0,Surat,Unknown,Organic Search,21.0,3.0,17493.0,5,2,3,10.0,Potential Loyalists
C02320,2025-09-11,Female,37.0,Patna,Bihar,Paid Ads,193.0,1.0,6947.0,2,1,2,5.0,Lost
C01379,2025-05-29,Male,21.0,Ahmedabad,Gujarat,Email,8.0,4.0,11231.0,5,3,2,10.0,Loyal Customers
C01989,2024-07-10,Female,26.0,Udaipur,Rajasthan,Social Media,209.0,1.0,4968.0,2,1,1,4.0,Lost
C04805,2026-05-01,Female,40.0,Hyderabad,Telangana,Referral,12.0,6.0,16159.0,5,4,3,12.0,Loyal Customers
C00414,2026-06-29,Female,24.0,Vijayawada,Andhra Pradesh,Referral,71.0,10.0,31885.0,3,5,4,12.0,Loyal Customers
C03884,2026-01-16,Female,42.0,Pune,Maharashtra,Social Media,19.0,3.0,4657.0,5,3,1,9.0,Loyal Customers
C01408,2026-06-28,Male,33.0,Jaipur,Rajasthan,Organic Search,15.0,4.0,12642.0,5,3,2,10.0,Loyal Customers
C04369,2025-08-22,Unknown,23.0,Indore,Madhya Pradesh,Social Media,59.0,15.0,52005.0,3,5,5,13.0,Loyal Customers
C00802,2024-09-06,Female,37.0,Hyderabad,Telangana,Referral,507.0,4.0,21998.0,1,3,3,7.0,At Risk
C01289,2025-03-30,Female,40.0,Bengaluru,Karnataka,Social Media,17.0,2.0,8023.0,5,2,2,9.0,Potential Loyalists
C04112,2025-04-16,Male,58.0,Noida,Uttar Pradesh,Social Media,38.0,1.0,7696.0,4,1,2,7.0,Potential Loyalists
C02460,2025-11-15,Male,46.0,Kolkata,West Bengal,Organic Search,0.0,1.0,3986.0,5,1,1,7.0,Potential Loyalists
C03366,2025-01-19,Male,39.0,Pune,Maharashtra,Organic Search,13.0,7.0,26258.0,5,4,4,13.0,Champions
C02827,2024-12-09,Female,31.0,Guwahati,Assam,Paid Ads,487.0,4.0,29236.0,1,3,4,8.0,At Risk
C00257,2025-07-31,Unknown,22.0,Bengaluru,Karnataka,Social Media,9.0,11.0,33403.0,5,5,4,14.0,Champions
C04185,2025-08-18,Male,44.0,Visakhapatnam,Andhra Pradesh,Organic Search,53.0,4.0,22855.0,4,3,4,11.0,Loyal Customers
C03754,2026-03-24,Female,30.0,Hyderabad,Telangana,Social Media,23.0,6.0,33899.0,5,4,4,13.0,Champions
C01152,2025-07-23,Female,29.0,Jaipur,Rajasthan,Paid Ads,119.0,1.0,1148.0,2,1,1,4.0,Lost
C02319,2025-11-26,Male,18.0,Udaipur,Rajasthan,Social Media,247.0,6.0,69437.0,1,4,5,10.0,At Risk
C00648,2024-04-27,Male,49.0,Thiruvananthapuram,Kerala,Referral,47.0,2.0,29042.0,4,2,4,10.0,Potential Loyalists
C03408,2026-04-29,Male,18.0,Faridabad,Haryana,Organic Search,37.0,3.0,7935.0,4,3,2,9.0,Loyal Customers
C01730,2026-02-12,Female,33.0,Nagpur,Maharashtra,Email,187.0,5.0,28895.0,2,4,4,10.0,At Risk
C03723,2026-02-01,Male,38.0,Lucknow,Uttar Pradesh,Paid Ads,178.0,8.0,18803.0,2,5,3,10.0,At Risk
C03790,2025-02-28,Male,44.0,Surat,Gujarat,Paid Ads,343.0,4.0,16153.0,1,3,3,7.0,At Risk
C01316,2024-08-30,Female,31.0,Lucknow,Uttar Pradesh,Organic Search,20.0,6.0,40010.0,5,4,4,13.0,Champions
C02032,2024-12-31,Female,29.0,Kolkata,West Bengal,Organic Search,111.0,4.0,23229.0,3,3,4,10.0,Loyal Customers
C03514,2025-08-15,Male,26.0,Ranchi,Jharkhand,Organic Search,18.0,1.0,1109.0,5,1,1,7.0,Potential Loyalists
C04049,2026-05-22,Male,42.0,Udaipur,Rajasthan,Paid Ads,10.0,1.0,17721.0,5,1,3,9.0,Potential Loyalists
C01920,2025-09-18,Male,28.0,Bengaluru,Karnataka,Social Media,15.0,2.0,40381.0,5,2,4,11.0,Potential Loyalists
C01351,2024-11-17,Male,33.0,Udaipur,Rajasthan,Paid Ads,80.0,14.0,42284.0,3,5,5,13.0,Loyal Customers
C02518,2024-05-16,Female,18.0,Kochi,Kerala,Referral,597.0,3.0,14411.0,1,3,3,7.0,At Risk
C00113,2026-06-06,Male,32.0,Faridabad,Haryana,Organic Search,27.0,3.0,4985.0,5,2,1,8.0,Potential Loyalists
C03152,2026-02-06,Female,33.0,Guwahati,Assam,Paid Ads,46.0,1.0,1309.0,4,1,1,6.0,Potential Loyalists
C00264,2026-04-22,Female,40.0,Ahmedabad,Gujarat,Paid Ads,30.0,1.0,6628.0,4,1,2,7.0,Potential Loyalists
C01394,2025-09-21,Female,30.0,Patna,Bihar,Organic Search,266.0,1.0,6937.0,1,1,2,4.0,Lost
C01908,2025-11-06,Male,31.0,Kolkata,West Bengal,Referral,108.0,7.0,20518.0,3,4,3,10.0,Loyal Customers
C01187,2025-09-06,Male,29.0,Guwahati,Assam,Referral,54.0,5.0,23209.0,4,4,4,12.0,Champions
C02370,2024-12-10,Female,43.0,Coimbatore,Tamil Nadu,Paid Ads,335.0,7.0,48852.0,1,4,5,10.0,At Risk
C00057,2025-01-02,Female,18.0,Surat,Gujarat,Social Media,137.0,8.0,29655.0,2,4,4,10.0,At Risk
C01310,2026-06-16,Female,49.0,Chandigarh,Chandigarh,Social Media,,,,,,,,No Completed Purchase
C00696,2024-11-16,Female,25.0,Jaipur,Rajasthan,Organic Search,99.0,4.0,10025.0,3,3,2,8.0,Loyal Customers
C04215,2026-01-15,Male,46.0,Indore,Madhya Pradesh,Referral,164.0,13.0,46797.0,2,5,5,12.0,At Risk
C03023,2025-12-02,Female,39.0,Thiruvananthapuram,Kerala,Social Media,31.0,9.0,73764.0,4,5,5,14.0,Champions
C03615,2025-06-05,Female,37.0,Indore,Madhya Pradesh,Paid Ads,234.0,3.0,11505.0,1,3,2,6.0,At Risk
C02212,2025-07-08,Female,31.0,Surat,Gujarat,Organic Search,90.0,3.0,27177.0,3,2,4,9.0,Lost
C02874,2026-03-06,Male,31.0,Surat,Gujarat,Organic Search,,,,,,,,No Completed Purchase
C00320,2024-05-30,Male,41.0,Nagpur,Maharashtra,Social Media,106.0,3.0,6794.0,3,2,2,7.0,Lost
C02304,2026-02-05,Male,30.0,Pune,Maharashtra,Referral,202.0,13.0,111408.0,2,5,5,12.0,At Risk
C00683,2024-09-23,Other,28.0,Patna,Unknown,Social Media,29.0,4.0,20350.0,4,3,3,10.0,Loyal Customers
C04042,2025-08-20,Female,33.0,Surat,Gujarat,Organic Search,29.0,12.0,74750.0,4,5,5,14.0,Champions
C03232,2026-02-09,Male,25.0,Mysuru,Karnataka,Paid Ads,162.0,1.0,3628.0,2,1,1,4.0,Lost
C03667,2026-06-09,Male,59.0,Kanpur,Uttar Pradesh,Paid Ads,52.0,15.0,110131.0,4,5,5,14.0,Champions
C03527,2024-08-31,Female,18.0,Guwahati,Assam,Organic Search,121.0,8.0,30606.0,2,5,4,11.0,At Risk
C04429,2025-03-14,Male,23.0,Mumbai,Maharashtra,Paid Ads,27.0,11.0,69811.0,5,5,5,15.0,Champions
C00287,2024-11-20,Female,31.0,Guwahati,Assam,Paid Ads,81.0,5.0,9242.0,3,4,2,9.0,Loyal Customers
C04247,2024-07-05,Male,29.0,Nagpur,Maharashtra,Email,28.0,3.0,34331.0,4,3,4,11.0,Loyal Customers
C02143,2026-01-08,Female,35.0,Bhubaneswar,Odisha,Organic Search,206.0,3.0,19901.0,2,2,3,7.0,Lost
C02433,2025-05-30,Male,31.0,Ahmedabad,Gujarat,Organic Search,115.0,18.0,62479.0,3,5,5,13.0,Loyal Customers
C01747,2026-02-08,Female,26.0,Chennai,Unknown,Organic Search,36.0,2.0,2757.0,4,2,1,7.0,Potential Loyalists
C03221,2025-03-08,Female,33.0,Chennai,Tamil Nadu,Paid Ads,30.0,18.0,106829.0,4,5,5,14.0,Champions
C03519,2025-07-02,Female,35.0,Patna,Bihar,Organic Search,229.0,4.0,12345.0,1,3,2,6.0,At Risk
C01631,2026-05-07,Female,43.0,Nagpur,Maharashtra,Organic Search,55.0,3.0,12793.0,3,2,2,7.0,Lost
C02101,2025-04-28,Female,21.0,Vijayawada,Andhra Pradesh,Social Media,103.0,1.0,13652.0,3,1,3,7.0,Lost
C00737,2025-12-27,Female,51.0,Faridabad,Haryana,Social Media,197.0,8.0,33896.0,2,4,4,10.0,At Risk
C04290,2024-12-07,Female,34.0,Kanpur,Uttar Pradesh,Organic Search,315.0,7.0,22755.0,1,4,3,8.0,At Risk
C00337,2025-03-06,Female,26.0,Noida,Uttar Pradesh,Organic Search,1.0,12.0,52697.0,5,5,5,15.0,Champions
C02403,2024-12-10,Female,33.0,Thiruvananthapuram,Kerala,Social Media,130.0,9.0,38900.0,2,5,4,11.0,At Risk
C02790,2025-05-16,Female,38.0,Hyderabad,Telangana,Referral,19.0,4.0,44601.0,5,3,5,13.0,Loyal Customers
C02660,2024-11-14,Female,31.0,Udaipur,Rajasthan,Referral,150.0,7.0,44080.0,2,4,5,11.0,At Risk
C04417,2025-07-13,Female,31.0,Nagpur,Maharashtra,Email,224.0,1.0,7458.0,1,1,2,4.0,Lost
C01072,2024-12-17,Female,35.0,Ahmedabad,Gujarat,Organic Search,12.0,3.0,7033.0,5,2,2,9.0,Potential Loyalists
C02308,2026-04-18,Male,38.0,Bhopal,Madhya Pradesh,Paid Ads,164.0,5.0,22555.0,2,4,3,9.0,At Risk
C01700,2025-09-23,Male,37.0,Pune,Maharashtra,Organic Search,51.0,5.0,17240.0,4,4,3,11.0,Loyal Customers
C04731,2024-11-06,Male,25.0,Gurugram,Haryana,Organic Search,31.0,1.0,359.0,4,2,1,7.0,Potential Loyalists
C04824,2025-11-25,Female,18.0,Ahmedabad,Gujarat,Organic Search,58.0,3.0,8745.0,3,3,2,8.0,Loyal Customers
C04125,2026-02-23,Male,18.0,Kolkata,West Bengal,Organic Search,30.0,9.0,59699.0,4,5,5,14.0,Champions
C03947,2025-06-03,Male,45.0,Hyderabad,Telangana,Social Media,18.0,4.0,15543.0,5,3,3,11.0,Loyal Customers
C03385,2024-12-12,Female,22.0,Guwahati,Assam,Paid Ads,89.0,2.0,6766.0,3,2,2,7.0,Lost
C01489,2026-05-06,Other,31.0,Mysuru,Karnataka,Referral,30.0,2.0,17137.0,4,2,3,9.0,Potential Loyalists
C00499,2025-06-23,Female,23.0,Bhopal,Madhya Pradesh,Paid Ads,48.0,10.0,130273.0,4,5,5,14.0,Champions
C04357,2025-08-19,Male,35.0,Patna,Bihar,Referral,68.0,4.0,18052.0,3,3,3,9.0,Loyal Customers
C04597,2026-02-20,Male,44.0,Mysuru,Karnataka,Organic Search,36.0,7.0,21208.0,4,4,3,11.0,Loyal Customers
C02576,2024-09-08,Male,31.0,Visakhapatnam,Andhra Pradesh,Paid Ads,55.0,3.0,9686.0,3,3,2,8.0,Loyal Customers
C02358,2025-10-10,Male,30.0,Udaipur,Rajasthan,Social Media,266.0,4.0,23647.0,1,3,4,8.0,At Risk
C02940,2026-04-21,Male,21.0,Bengaluru,Karnataka,Social Media,82.0,1.0,10776.0,3,1,2,6.0,Lost
C03056,2024-12-04,Male,22.0,Lucknow,Uttar Pradesh,Organic Search,119.0,7.0,27985.0,2,4,4,10.0,At Risk
C03151,2026-02-03,Female,31.0,Bhopal,Madhya Pradesh,Organic Search,200.0,2.0,4047.0,2,2,1,5.0,Lost
C01611,2025-01-26,Female,33.0,Patna,Bihar,Social Media,4.0,13.0,73987.0,5,5,5,15.0,Champions
C02174,2024-10-23,Male,31.0,Surat,Gujarat,Paid Ads,201.0,5.0,54112.0,2,4,5,11.0,At Risk
