order_item_id,order_id,product_id,quantity,unit_price,quantity_outlier
OI0042016,O019597,P0003,1,329.0,False
OI0054283,O025298,P0052,1,549.0,False
OI0031998,O014949,P0057,1,2349.0,False
OI0000510,O000240,P0122,1,2319.0,False
OI0024026,O011298,P0126,1,959.0,False
OI0011287,O005257,P0034,1,309.0,False
OI0000108,O000059,P0044,2,3739.0,False
OI0000967,O000441,P0094,2,1249.0,False
OI0036747,O017167,P0117,1,919.0,False
OI0053173,O024806,P0080,1,1109.0,False
OI0045719,O021340,P0120,1,2359.0,False
OI0041287,O019281,P0120,1,2359.0,False
OI0020908,O009817,P0106,1,2889.0,False
OI0024419,O011466,P0066,1,1799.0,False
OI0004609,O002178,P0019,1,1249.0,False
OI0012850,O005991,P0066,1,1799.0,False
OI0014857,O006968,P0095,3,1979.0,False
OI0045884,O021424,P0067,1,279.0,False
OI0002549,O001182,P0003,1,329.0,False
OI0028923,O013518,P0066,2,1799.0,False
OI0013607,O006326,P0066,1,1799.0,False
OI0017173,O008091,P0128,1,809.0,False
OI0044863,O020901,P0019,1,1249.0,False
OI0022942,O010769,P0019,2,1249.0,False
OI0033243,O015517,P0101,2,3329.0,False
OI0049455,O023120,P0099,1,3719.0,False
OI0011243,O005238,P0080,1,1109.0,False
OI0017901,O008380,P0078,3,2479.0,False
OI0040621,O018946,P0123,1,309.0,False
OI0005450,O002540,P0048,2,2009.0,False
OI0015430,O007218,P0055,1,429.0,False
OI0036648,O017122,P0019,1,1249.0,False
OI0015562,O007285,P0021,1,579.0,False
OI0030185,O014110,P0115,1,3599.0,False
OI0001147,O000507,P0095,1,1979.0,False
OI0005942,O002772,P0080,2,1109.0,False
OI0032140,O015011,P0080,1,1109.0,False
OI0021565,O010114,P0106,1,2889.0,False
OI0041340,O019309,P0041,1,3489.0,False
OI0005653,O002628,P0036,1,2009.0,False
OI0041387,O019326,P0057,1,2349.0,False
OI0027011,O012659,P0068,2,3319.0,False
OI0052965,O024711,P0042,1,1039.0,False
OI0041196,O019240,P0128,2,809.0,False
OI0032759,O015295,P0080,1,1109.0,False
OI0056010,O026092,P0004,1,439.0,False
OI0053172,O024806,P0099,1,3719.0,False
OI0004498,O002127,P0046,1,659.0,False
OI0010393,O004859,P0059,1,4089.0,False
OI0015441,O007222,P0102,1,819.0,False
OI0036713,O017151,P0119,1,1169.0,False
OI0038183,O017770,P0019,1,1249.0,False
OI0015890,O007453,P0031,1,2139.0,False
OI0010386,O004857,P0122,3,2319.0,False
OI0017841,O008356,P0050,2,339.0,False
OI0055308,O025790,P0115,2,3599.0,False
OI0046772,O021904,P0120,1,2359.0,False
OI0031137,O014553,P0019,1,1249.0,False
OI0008804,O004138,P0058,1,1699.0,False
OI0047173,O022098,P0080,1,1109.0,False
OI0018975,O008896,P0058,3,1699.0,False
OI0026997,O012650,P0003,3,329.0,False
OI0054737,O025530,P0093,1,879.0,False
OI0014577,O006801,P0050,1,339.0,False
OI0021487,O010075,P0001,2,1479.0,False
OI0035357,O016500,P0110,2,2369.0,False
OI0047135,O022080,P0058,1,1699.0,False
OI0030343,O014194,P0080,1,1109.0,False
OI0043427,O020222,P0099,1,3719.0,False
OI0040001,O018637,P0019,1,1249.0,False
OI0021598,O010126,P0032,2,2129.0,False
OI0001180,O000515,P0127,1,4309.0,False
OI0041296,O019283,P0046,2,659.0,False
OI0046235,O021611,P0115,1,3599.0,False
OI0030142,O014091,P0106,1,2889.0,False
OI0045115,O021017,P0003,1,329.0,False
OI0033089,O015449,P0019,1,1249.0,False
OI0020702,O009719,P0073,2,1649.0,False
OI0052005,O024256,P0099,2,3719.0,False
OI0046804,O021918,P0099,2,3719.0,False
OI0051287,O023946,P0020,1,2479.0,False
OI0035500,O016572,P0097,1,3189.0,False
OI0049765,O023231,P0102,3,819.0,False
OI0034119,O015928,P0119,1,1169.0,False
OI0029648,O013856,P0019,1,1249.0,False
OI0039139,O018225,P0064,1,2919.0,False
OI0008709,O004100,P0115,1,3599.0,False
OI0049229,O023030,P0051,2,359.0,False
OI0002044,O000938,P0076,1,3209.0,False
OI0050843,O023717,P0073,2,1649.0,False
OI0055736,O025969,P0064,2,2919.0,False
OI0053667,O025027,P0051,1,359.0,False
OI0028382,O013298,P0119,1,1169.0,False
OI0008048,O003794,P0076,1,3209.0,False
OI0022329,O010466,P0054,1,2239.0,False
OI0020525,O009627,P0093,1,879.0,False
OI0046228,O021609,P0100,1,1349.0,False
OI0019243,O009008,P0082,1,2319.0,False
OI0026464,O012428,P0091,1,1059.0,False
OI0020973,O009843,P0054,2,2239.0,False
OI0038027,O017715,P0027,1,3309.0,False
OI0009740,O004543,P0115,1,3599.0,False
OI0021037,O009867,P0009,2,1739.0,False
OI0020195,O009481,P0080,1,1109.0,False
OI0035982,O016803,P0048,2,2009.0,False
OI0017599,O008258,P0066,1,1799.0,False
OI0022396,O010495,P0078,1,2479.0,False
OI0001347,O000599,P0055,1,429.0,False
OI0047952,O022464,P0003,2,329.0,False
OI0003103,O001448,P0083,1,549.0,False
OI0001428,O000651,P0010,2,1259.0,False
OI0035169,O016423,P0051,1,359.0,False
OI0023042,O010820,P0066,1,1799.0,False
OI0023464,O011044,P0102,1,819.0,False
OI0043400,O020210,P0051,2,359.0,False
OI0016136,O007584,P0122,1,2319.0,False
OI0053481,O024951,P0080,1,1109.0,False
OI0052145,O024330,P0042,1,1039.0,False
OI0030264,O014148,P0048,1,2009.0,False
OI0011196,O005217,P0097,1,3189.0,False
OI0006137,O002880,P0128,1,809.0,False
OI0012999,O006053,P0081,1,1449.0,False
OI0014315,O006673,P0092,1,2339.0,False
OI0005289,O002469,P0073,1,1649.0,False
OI0007959,O003751,P0115,1,3599.0,False
OI0037803,O017616,P0119,2,1169.0,False
OI0005010,O002344,P0115,3,3599.0,False
OI0013466,O006274,P0082,1,2319.0,False
OI0044542,O020763,P0069,1,2179.0,False
OI0007901,O003722,P0044,2,3739.0,False
OI0024985,O011731,P0055,2,429.0,False
OI0017290,O008136,P0099,1,3719.0,False
OI0006556,O003085,P0101,1,3329.0,False
OI0049752,O023225,P0019,3,1249.0,False
OI0002368,O001099,P0036,1,2009.0,False
OI0054832,O025577,P0064,1,2919.0,False
OI0004446,O002104,P0080,1,1109.0,False
OI0049515,O023144,P0069,1,2179.0,False
OI0013001,O006055,P0070,1,2019.0,False
OI0014668,O006856,P0096,1,559.0,False
OI0019320,O009046,P0076,1,3209.0,False
OI0024322,O011438,P0093,2,879.0,False
OI0002233,O001032,P0054,2,2239.0,False
OI0003593,O001688,P0093,2,879.0,False
OI0050910,O023755,P0101,2,3329.0,False
OI0040337,O018775,P0127,1,4309.0,False
OI0035650,O016637,P0028,2,1619.0,False
OI0028362,O013289,P0028,1,1619.0,False
OI0055232,O025754,P0102,1,819.0,False
OI0020833,O009771,P0086,1,1059.0,False
OI0004217,O001988,P0122,3,2319.0,False
OI0029216,O013650,P0128,2,809.0,False
OI0048831,O022851,P0019,1,1249.0,False
OI0008509,O004014,P0106,1,2889.0,False
OI0036262,O016929,P0110,2,2369.0,False
OI0048256,O022584,P0059,1,4089.0,False
OI0007280,O003420,P0113,2,1119.0,False
OI0022205,O010404,P0023,3,469.0,False
OI0047298,O022162,P0102,1,819.0,False
OI0055324,O025794,P0078,3,2479.0,False
OI0032405,O015122,P0080,2,1109.0,False
OI0021715,O010184,P0091,1,1059.0,False
OI0012565,O005848,P0059,2,4089.0,False
OI0029935,O013986,P0057,1,2349.0,False
OI0045790,O021374,P0037,1,279.0,False
OI0044728,O020834,P0128,1,809.0,False
OI0027835,O013043,P0102,1,819.0,False
OI0044043,O020522,P0070,1,2019.0,False
OI0000279,O000134,P0019,1,1249.0,False
OI0024317,O011435,P0099,1,3719.0,False
OI0006353,O002980,P0106,1,2889.0,False
OI0038662,O017996,P0098,1,1899.0,False
OI0058653,O027260,P0082,1,2319.0,False
OI0013839,O006438,P0108,1,2569.0,False
OI0025467,O011938,P0019,2,1249.0,False
OI0024271,O011413,P0044,1,3739.0,False
OI0021691,O010175,P0082,1,2319.0,False
OI0000375,O000176,P0080,1,1109.0,False
OI0018472,O008662,P0047,1,1979.0,False
OI0047541,O022290,P0002,1,1919.0,False
OI0051424,O024003,P0128,1,809.0,False
OI0025770,O012069,P0057,3,2349.0,False
OI0030758,O014391,P0095,2,1979.0,False
OI0049902,O023301,P0052,1,549.0,False
OI0036179,O016900,P0078,1,2479.0,False
OI0015302,O007164,P0080,1,1109.0,False
OI0025234,O011845,P0051,2,359.0,False
OI0033287,O015537,P0068,1,3319.0,False
OI0004901,O002304,P0095,1,1979.0,False
OI0006515,O003070,P0013,1,1309.0,False
OI0045727,O021345,P0019,3,1249.0,False
OI0017531,O008230,P0042,3,1039.0,False
OI0051463,O024023,P0082,1,2319.0,False
OI0016954,O007975,P0041,1,3489.0,False
OI0009881,O004605,P0061,1,3279.0,False
OI0013598,O006322,P0013,1,1309.0,False
OI0055429,O025827,P0016,1,2519.0,False
OI0014986,O007040,P0127,1,4309.0,False
OI0033316,O015552,P0115,1,3599.0,False
OI0054054,O025194,P0019,1,1249.0,False
OI0041713,O019456,P0080,1,1109.0,False
OI0014612,O006824,P0127,1,4309.0,False
OI0053356,O024895,P0010,1,1259.0,False
OI0033901,O015824,P0097,2,3189.0,False
OI0017055,O008024,P0101,1,3329.0,False
OI0010369,O004850,P0021,2,579.0,False
OI0052385,O024448,P0019,1,1249.0,False
OI0010701,O005004,P0115,1,3599.0,False
OI0051801,O024176,P0080,1,1109.0,False
OI0047122,O022073,P0048,1,2009.0,False
OI0016781,O007897,P0115,3,3599.0,False
OI0016526,O007781,P0101,2,3329.0,False
OI0012152,O005649,P0052,1,549.0,False
OI0036991,O017285,P0037,1,279.0,False
OI0042209,O019682,P0058,1,1699.0,False
OI0059000,O027420,P0097,1,3189.0,False
OI0052172,O024337,P0019,1,1249.0,False
OI0018491,O008669,P0017,1,469.0,False
OI0056001,O026087,P0044,1,3739.0,False
OI0030325,O014184,P0078,3,2479.0,False
OI0049969,O023341,P0099,1,3719.0,False
OI0051080,O023833,P0115,1,3599.0,False
OI0036110,O016873,P0050,2,339.0,False
OI0018327,O008585,P0078,2,2479.0,False
OI0053935,O025150,P0007,1,2139.0,False
OI0015245,O007132,P0003,2,329.0,False
OI0000399,O000189,P0097,1,3189.0,False
OI0004769,O002242,P0080,2,1109.0,False
OI0015761,O007382,P0019,1,1249.0,False
OI0009758,O004555,P0106,1,2889.0,False
OI0052872,O024672,P0080,1,1109.0,False
OI0017913,O008383,P0126,1,959.0,False
OI0052891,O024680,P0059,1,4089.0,False
OI0016697,O007854,P0028,1,1619.0,False
OI0016327,O007671,P0114,1,2449.0,False
OI0005184,O002407,P0053,1,2309.0,False
OI0055708,O025956,P0127,1,4309.0,False
OI0015856,O007439,P0082,1,2319.0,False
OI0048971,O022898,P0010,2,1259.0,False
OI0023976,O011273,P0013,2,1309.0,False
OI0011130,O005190,P0010,1,1259.0,False
OI0027496,O012881,P0061,1,3279.0,False
OI0035466,O016552,P0037,1,279.0,False
OI0023389,O010994,P0128,1,809.0,False
OI0056543,O026333,P0017,2,469.0,False
OI0044661,O020808,P0060,1,2269.0,False
OI0049751,O023225,P0099,3,3719.0,False
OI0005501,O002559,P0099,1,3719.0,False
OI0028049,O013131,P0024,1,1769.0,False
OI0028449,O013325,P0050,1,339.0,False
OI0050974,O023786,P0012,1,1679.0,False
OI0009845,O004593,P0130,3,2989.0,False
OI0007927,O003738,P0080,1,1109.0,False
OI0004184,O001973,P0102,1,819.0,False
OI0049895,O023297,P0127,3,4309.0,False
OI0000567,O000257,P0119,2,1169.0,False
OI0010963,O005112,P0003,1,329.0,False
OI0045123,O021022,P0108,1,2569.0,False
OI0016502,O007769,P0127,1,4309.0,False
OI0057675,O026808,P0050,1,339.0,False
OI0021888,O010266,P0064,3,2919.0,False
OI0023942,O011265,P0050,3,339.0,False
OI0055086,O025690,P0013,1,1309.0,False
OI0013005,O006057,P0070,1,2019.0,False
OI0053504,O024961,P0080,1,1109.0,False
OI0045441,O021207,P0019,2,1249.0,False
OI0007606,O003587,P0066,1,1799.0,False
OI0006025,O002814,P0119,1,1169.0,False
OI0004357,O002058,P0019,3,1249.0,False
OI0015247,O007133,P0080,1,1109.0,False
OI0018023,O008439,P0048,1,2009.0,False
OI0039908,O018594,P0003,1,329.0,False
OI0021110,O009897,P0078,1,2479.0,False
OI0058552,O027217,P0040,2,1099.0,False
OI0024276,O011416,P0001,1,1479.0,False
OI0020356,O009549,P0037,1,279.0,False
OI0019634,O009194,P0095,2,1979.0,False
OI0025296,O011874,P0003,2,329.0,False
OI0008687,O004090,P0052,1,549.0,False
OI0053602,O025009,P0099,1,3719.0,False
OI0048526,O022691,P0029,2,719.0,False
OI0011418,O005321,P0057,2,2349.0,False
OI0027652,O012951,P0021,1,579.0,False
OI0040828,O019064,P0070,2,2019.0,False
OI0014703,O006878,P0088,1,2659.0,False
OI0050209,O023449,P0048,1,2009.0,False
OI0041394,O019328,P0067,1,279.0,False
OI0036900,O017248,P0019,1,1249.0,False
OI0014434,O006731,P0037,1,279.0,False
OI0029691,O013874,P0097,1,3189.0,False
OI0031700,O014811,P0042,1,1039.0,False
OI0057035,O026550,P0128,1,809.0,False
OI0012293,O005715,P0023,3,469.0,False
OI0018687,O008755,P0015,1,3089.0,False
OI0032879,O015336,P0003,1,329.0,False
OI0020866,O009790,P0047,1,1979.0,False
OI0030460,O014236,P0041,1,3489.0,False
OI0007237,O003402,P0093,1,879.0,False
OI0040830,O019065,P0013,2,1309.0,False
OI0042481,O019803,P0115,3,3599.0,False
OI0031384,O014663,P0115,3,3599.0,False
OI0054960,O025630,P0099,1,3719.0,False
OI0015786,O007397,P0064,1,2919.0,False
OI0018481,O008665,P0093,2,879.0,False
OI0057517,O026752,P0058,2,1699.0,False
OI0009104,O004249,P0057,1,2349.0,False
OI0046171,O021583,P0019,1,1249.0,False
OI0035474,O016556,P0041,1,3489.0,False
OI0049263,O023040,P0124,2,1249.0,False
OI0049279,O023050,P0048,1,2009.0,False
OI0022953,O010774,P0019,2,1249.0,False
OI0028284,O013249,P0024,1,1769.0,False
OI0018122,O008496,P0054,1,2239.0,False
OI0002506,O001158,P0041,1,3489.0,False
OI0009945,O004638,P0048,3,2009.0,False
OI0030732,O014373,P0036,1,2009.0,False
OI0049237,O023032,P0106,2,2889.0,False
OI0042554,O019833,P0115,1,3599.0,False
OI0024224,O011386,P0097,2,3189.0,False
OI0024616,O011571,P0106,1,2889.0,False
OI0009698,O004521,P0080,2,1109.0,False
OI0045556,O021272,P0027,1,3309.0,False
OI0049148,O022998,P0009,1,1739.0,False
OI0055144,O025716,P0001,1,1479.0,False
OI0025916,O012149,P0025,1,2039.0,False
OI0000960,O000439,P0118,2,1229.0,False
OI0005279,O002462,P0019,1,1249.0,False
OI0051441,O024012,P0023,1,469.0,False
OI0022566,O010582,P0019,1,1249.0,False
OI0020897,O009811,P0082,1,2319.0,False
OI0044729,O020834,P0032,1,2129.0,False
OI0033141,O015477,P0078,1,2479.0,False
OI0000438,O000210,P0013,1,1309.0,False
OI0057395,O026697,P0115,3,3599.0,False
OI0035682,O016649,P0031,2,2139.0,False
OI0052969,O024713,P0055,2,429.0,False
OI0015747,O007373,P0003,2,329.0,False
OI0007316,O003435,P0097,2,3189.0,False
OI0016178,O007603,P0093,1,879.0,False
OI0014095,O006563,P0096,1,559.0,False
OI0014851,O006964,P0001,1,1479.0,False
OI0023623,O011131,P0041,1,3489.0,False
OI0005243,O002440,P0066,1,1799.0,False
OI0036139,O016881,P0037,1,279.0,False
OI0048394,O022644,P0019,1,1249.0,False
OI0001489,O000687,P0076,1,3209.0,False
OI0056444,O026285,P0036,1,2009.0,False
OI0041079,O019191,P0057,1,2349.0,False
OI0036427,O017020,P0048,2,2009.0,False
OI0036826,O017209,P0021,1,579.0,False
OI0025005,O011738,P0066,1,1799.0,False
OI0043876,O020445,P0118,1,1229.0,False
OI0057910,O026923,P0074,1,3169.0,False
OI0031505,O014718,P0110,1,2369.0,False
OI0020899,O009813,P0042,1,1039.0,False
OI0045863,O021413,P0122,2,2319.0,False
OI0039915,O018597,P0069,1,2179.0,False
OI0028105,O013155,P0061,1,3279.0,False
OI0030907,O014442,P0017,1,469.0,False
OI0058123,O027039,P0019,2,1249.0,False
OI0042176,O019669,P0026,1,4869.0,False
OI0045890,O021426,P0047,1,1979.0,False
OI0009410,O004404,P0102,1,819.0,False
OI0039058,O018185,P0058,1,1699.0,False
OI0025700,O012041,P0096,2,559.0,False
OI0045299,O021120,P0025,1,2039.0,False
OI0042567,O019839,P0057,2,2349.0,False
OI0005827,O002713,P0095,2,1979.0,False
OI0009620,O004483,P0078,2,2479.0,False
OI0054791,O025558,P0066,1,1799.0,False
OI0026765,O012547,P0115,1,3599.0,False
OI0006370,O002990,P0033,1,929.0,False
OI0015463,O007231,P0093,1,879.0,False
OI0047981,O022473,P0097,3,3189.0,False
OI0052611,O024561,P0055,1,429.0,False
OI0027179,O012723,P0093,1,879.0,False
OI0002721,O001261,P0079,3,2439.0,False
OI0041672,O019432,P0115,1,3599.0,False
OI0019891,O009321,P0036,1,2009.0,False
OI0029692,O013875,P0028,1,1619.0,False
OI0047201,O022110,P0001,1,1479.0,False
OI0009049,O004225,P0073,1,1649.0,False
OI0019007,O008910,P0102,2,819.0,False
OI0006335,O002972,P0082,1,2319.0,False
OI0034473,O016113,P0105,2,329.0,False
OI0028347,O013281,P0052,1,549.0,False
OI0040692,O018990,P0082,2,2319.0,False
OI0033736,O015732,P0122,1,2319.0,False
OI0051212,O023909,P0108,1,2569.0,False
OI0039007,O018154,P0069,2,2179.0,False
OI0013574,O006310,P0031,1,2139.0,False
OI0023279,O010953,P0099,2,3719.0,False
OI0033746,O015740,P0098,1,1899.0,False
OI0019493,O009131,P0128,1,809.0,False
OI0001417,O000644,P0028,1,1619.0,False
OI0029285,O013676,P0120,1,2359.0,False
OI0046146,O021567,P0028,1,1619.0,False
OI0038005,O017706,P0076,1,3209.0,False
OI0033076,O015440,P0080,1,1109.0,False
OI0051137,O023863,P0122,2,2319.0,False
OI0029853,O013958,P0086,2,1059.0,False
OI0024622,O011574,P0013,1,1309.0,False
OI0042757,O019936,P0001,1,1479.0,False
OI0004787,O002247,P0019,2,1249.0,False
OI0021790,O010225,P0029,1,719.0,False
OI0036824,O017207,P0093,1,879.0,False
OI0046726,O021885,P0042,1,1039.0,False
OI0029083,O013584,P0034,1,309.0,False
OI0056560,O026343,P0017,3,469.0,False
OI0023760,O011196,P0031,1,2139.0,False
OI0017584,O008254,P0108,1,2569.0,False
OI0030619,O014316,P0080,1,1109.0,False
OI0044209,O020612,P0130,1,2989.0,False
OI0057449,O026726,P0073,1,1649.0,False
OI0012432,O005787,P0047,3,1979.0,False
OI0019166,O008982,P0054,1,2239.0,False
OI0015810,O007411,P0048,1,2009.0,False
OI0030508,O014261,P0048,1,2009.0,False
OI0052206,O024349,P0127,1,4309.0,False
OI0044409,O020689,P0029,1,719.0,False
OI0000543,O000250,P0003,1,329.0,False
OI0055236,O025755,P0003,1,329.0,False
OI0049082,O022956,P0078,1,2479.0,False
OI0024986,O011731,P0019,1,1249.0,False
OI0002497,O001152,P0127,1,4309.0,False
OI0035732,O016680,P0108,1,2569.0,False
OI0011116,O005182,P0105,1,329.0,False
OI0017150,O008079,P0048,1,2009.0,False
OI0010485,O004908,P0093,1,879.0,False
OI0044455,O020713,P0005,1,3129.0,False
OI0056955,O026512,P0025,1,2039.0,False
OI0005776,O002679,P0025,1,2039.0,False
OI0027754,O013004,P0115,1,3599.0,False
OI0021222,O009950,P0031,1,2139.0,False
OI0056306,O026216,P0069,1,2179.0,False
OI0044091,O020554,P0099,2,3719.0,False
OI0013098,O006104,P0058,1,1699.0,False
OI0038594,O017967,P0066,1,1799.0,False
OI0036531,O017054,P0080,1,1109.0,False
OI0026397,O012391,P0065,2,339.0,False
OI0055731,O025966,P0036,1,2009.0,False
OI0046949,O021989,P0019,1,1249.0,False
OI0053837,O025101,P0103,1,2509.0,False
OI0009659,O004504,P0046,1,659.0,False
OI0010995,O005132,P0126,1,959.0,False
OI0047799,O022398,P0115,1,3599.0,False
OI0027839,O013045,P0115,2,3599.0,False
OI0058648,O027258,P0019,2,1249.0,False
OI0011132,O005191,P0001,1,1479.0,False
OI0055632,O025918,P0059,1,4089.0,False
OI0001110,O000498,P0003,2,329.0,False
OI0025376,O011897,P0091,1,1059.0,False
OI0014957,O007026,P0063,1,1079.0,False
OI0018498,O008672,P0078,3,2479.0,False
OI0009300,O004348,P0106,1,2889.0,False
OI0040075,O018670,P0078,1,2479.0,False
OI0001134,O000504,P0122,1,2319.0,False
OI0032380,O015109,P0120,1,2359.0,False
OI0005099,O002377,P0097,3,3189.0,False
OI0047463,O022245,P0019,1,1249.0,False
OI0010945,O005108,P0124,3,1249.0,False
OI0015462,O007230,P0028,1,1619.0,False
OI0035445,O016541,P0065,1,339.0,False
OI0019396,O009088,P0042,1,1039.0,False
OI0047870,O022425,P0115,2,3599.0,False
OI0050790,O023697,P0019,2,1249.0,False
OI0015029,O007054,P0082,1,2319.0,False
OI0009230,O004310,P0128,1,809.0,False
OI0029543,O013814,P0066,1,1799.0,False
OI0007106,O003343,P0082,2,2319.0,False
OI0050169,O023431,P0099,1,3719.0,False
OI0036453,O017032,P0124,1,1249.0,False
OI0027954,O013082,P0078,1,2479.0,False
OI0052719,O024604,P0103,1,2509.0,False
OI0027506,O012884,P0119,1,1169.0,False
OI0030002,O014019,P0028,3,1619.0,False
OI0058978,O027409,P0080,1,1109.0,False
OI0027623,O012938,P0028,1,1619.0,False
OI0019210,O008994,P0101,1,3329.0,False
OI0056732,O026407,P0066,1,1799.0,False
OI0046386,O021685,P0070,2,2019.0,False
OI0022574,O010590,P0110,2,2369.0,False
OI0050335,O023498,P0118,3,1229.0,False
OI0056852,O026461,P0073,1,1649.0,False
OI0002714,O001260,P0115,1,3599.0,False
OI0054597,O025446,P0125,1,3389.0,False
OI0036347,O016972,P0029,2,719.0,False
OI0038057,O017730,P0066,1,1799.0,False
OI0008117,O003833,P0090,3,1419.0,False
OI0018110,O008490,P0019,1,1249.0,False
OI0054063,O025200,P0070,2,2019.0,False
OI0028324,O013268,P0080,1,1109.0,False
OI0019241,O009006,P0082,2,2319.0,False
OI0000650,O000280,P0058,1,1699.0,False
OI0034198,O015968,P0050,1,339.0,False
OI0023459,O011039,P0001,1,1479.0,False
OI0003216,O001520,P0096,1,559.0,False
OI0008065,O003804,P0066,2,1799.0,False
OI0031952,O014934,P0059,1,4089.0,False
OI0043872,O020441,P0069,1,2179.0,False
OI0015850,O007435,P0052,1,549.0,False
OI0046967,O022000,P0086,2,1059.0,False
OI0045025,O020982,P0070,1,2019.0,False
OI0008688,O004091,P0032,1,2129.0,False
OI0037921,O017659,P0041,1,3489.0,False
OI0007720,O003635,P0082,1,2319.0,False
OI0043208,O020128,P0019,1,1249.0,False
OI0055401,O025818,P0032,1,2129.0,False
OI0017475,O008217,P0110,1,2369.0,False
OI0019550,O009162,P0119,1,1169.0,False
OI0031264,O014611,P0054,1,2239.0,False
OI0019358,O009066,P0020,2,2479.0,False
OI0036978,O017282,P0078,1,2479.0,False
OI0008219,O003881,P0130,1,2989.0,False
OI0003194,O001503,P0009,1,1739.0,False
OI0037789,O017605,P0059,1,4089.0,False
OI0048021,O022482,P0123,2,309.0,False
OI0034546,O016149,P0048,1,2009.0,False
OI0058649,O027259,P0019,2,1249.0,False
OI0028046,O013128,P0097,1,3189.0,False
OI0030704,O014355,P0079,1,2439.0,False
OI0009872,O004599,P0016,3,2519.0,False
OI0025274,O011863,P0057,1,2349.0,False
OI0006871,O003238,P0088,3,2659.0,False
OI0019392,O009085,P0034,1,309.0,False
OI0018918,O008880,P0097,1,3189.0,False
OI0037561,O017517,P0048,3,2009.0,False
OI0008935,O004184,P0032,1,2129.0,False
OI0047624,O022326,P0115,2,3599.0,False
OI0046328,O021656,P0048,2,2009.0,False
OI0013131,O006121,P0102,1,819.0,False
OI0035944,O016782,P0056,1,1669.0,False
OI0035999,O016809,P0070,1,2019.0,False
OI0047484,O022257,P0060,1,2269.0,False
OI0005511,O002562,P0086,2,1059.0,False
OI0006701,O003156,P0010,1,1259.0,False
OI0056957,O026513,P0037,2,279.0,False
OI0057048,O026559,P0021,1,579.0,False
OI0043595,O020304,P0036,1,2009.0,False
OI0002221,O001024,P0128,1,809.0,False
OI0003931,O001841,P0036,1,2009.0,False
OI0031426,O014677,P0031,1,2139.0,False
OI0000775,O000344,P0061,1,3279.0,False
OI0016958,O007977,P0054,1,2239.0,False
OI0058177,O027052,P0057,1,2349.0,False
OI0034225,O015978,P0046,1,659.0,False
OI0001466,O000674,P0097,1,3189.0,False
OI0013173,O006144,P0082,1,2319.0,False
